FHR_denoised,UC
75.5,35.0
70.75,35.0
70.75,37.0
70.75,37.0
78.25,37.0
78.25,37.0
78.25,40.0
69.5,40.0
69.5,47.0
69.5,47.0
69.5,52.0
68.0,52.0
68.0,61.0
68.0,61.0
69.0,75.0
69.0,75.0
69.0,88.0
77.25,88.0
77.25,99.0
77.25,99.0
77.25,100.0
70.5,100.0
70.5,96.0
70.5,96.0
68.0,92.0
68.0,92.0
68.0,99.0
68.0,99.0
68.0,100.0
71.0,100.0
71.0,78.0
67.25,78.0
67.25,61.0
67.25,61.0
67.25,60.0
65.75,60.0
65.75,58.0
65.75,58.0
67.0,59.0
67.0,59.0
67.0,60.0
67.0,60.0
73.5,54.0
73.5,54.0
73.5,56.0
70.5,56.0
70.5,58.0
70.5,58.0
70.5,52.0
68.5,52.0
68.5,45.0
68.5,45.0
72.0,41.0
72.0,41.0
72.0,38.0
69.5,38.0
69.5,44.0
69.5,44.0
69.5,60.0
67.25,60.0
67.25,74.0
67.25,74.0
72.5,72.0
72.5,72.0
72.5,64.0
72.5,64.0
73.0,60.0
73.0,60.0
73.0,65.0
72.0,65.0
72.0,80.0
72.0,80.0
72.0,94.0
70.5,94.0
70.5,92.0
70.5,92.0
70.75,71.0
70.75,71.0
70.75,51.0
71.0,51.0
71.0,46.0
71.0,46.0
72.5,57.0
72.5,57.0
72.5,72.0
72.5,72.0
72.5,84.0
72.5,84.0
72.5,94.0
72.5,94.0
72.5,95.0
72.5,95.0
73.25,87.0
73.25,87.0
73.25,73.0
73.25,73.0
70.5,58.0
70.5,58.0
70.5,46.0
72.0,46.0
72.0,39.0
72.0,39.0
70.75,41.0
70.75,41.0
70.75,55.0
70.75,55.0
71.75,71.0
71.75,71.0
71.75,83.0
71.0,83.0
71.0,91.0
71.0,91.0
72.0,96.0
72.0,96.0
72.0,100.0
72.0,100.0
71.25,98.0
71.25,98.0
71.25,91.0
71.5,91.0
71.5,78.0
71.5,78.0
73.5,63.0
73.5,63.0
73.5,48.0
73.5,48.0
74.0,37.0
74.0,37.0
74.0,37.0
75.25,37.0
75.25,46.0
75.25,46.0
75.0,63.0
75.0,63.0
75.0,77.0
74.25,77.0
74.25,88.0
74.25,88.0
76.0,94.0
76.0,94.0
76.0,98.0
76.0,98.0
76.25,100.0
76.25,100.0
76.25,100.0
74.0,100.0
74.0,97.0
74.0,97.0
75.75,88.0
75.75,88.0
75.75,77.0
76.25,77.0
76.25,67.0
76.25,67.0
78.25,59.0
78.25,59.0
78.25,50.0
79.25,50.0
79.25,47.0
79.25,47.0
80.5,47.0
80.5,47.0
80.5,46.0
80.25,46.0
80.25,47.0
80.25,47.0
81.5,51.0
81.5,51.0
81.5,54.0
79.75,54.0
79.75,56.0
79.75,56.0
79.25,63.0
79.25,63.0
79.25,71.0
79.5,71.0
79.5,77.0
79.5,77.0
81.0,79.0
81.0,79.0
81.0,73.0
82.5,73.0
82.5,60.0
82.5,60.0
84.25,50.0
84.25,50.0
84.25,48.0
84.75,48.0
84.75,54.0
84.75,54.0
87.5,61.0
87.5,61.0
89.0,61.0
89.0,61.0
89.0,59.0
91.25,59.0
91.25,60.0
91.25,60.0
91.5,60.0
91.5,60.0
92.0,57.0
92.0,57.0
92.0,51.0
93.5,51.0
93.5,46.0
91.5,46.0
91.5,48.0
91.5,48.0
91.25,57.0
91.25,57.0
91.25,69.0
89.75,69.0
89.75,74.0
91.75,74.0
91.75,68.0
91.75,68.0
93.0,61.0
93.0,61.0
95.0,59.0
95.0,59.0
95.0,61.0
95.5,61.0
95.5,66.0
96.75,66.0
96.75,66.0
96.75,66.0
98.25,60.0
98.25,60.0
99.0,53.0
99.0,53.0
99.0,52.0
100.25,52.0
100.25,55.0
101.0,55.0
101.0,59.0
129.75,59.0
129.75,55.0
132.75,55.0
132.75,49.0
132.75,49.0
131.0,48.0
131.0,48.0
134.0,56.0
134.0,56.0
125.0,61.0
125.0,61.0
135.75,56.0
135.75,56.0
120.0,47.0
120.0,47.0
119.0,45.0
119.0,45.0
118.0,52.0
118.0,52.0
127.0,60.0
135.25,60.0
135.25,56.0
136.25,56.0
136.25,47.0
139.5,47.0
139.5,45.0
142.25,45.0
142.75,55.0
142.75,55.0
142.25,66.0
142.25,66.0
142.75,68.0
145.0,68.0
145.0,64.0
142.25,64.0
142.25,60.0
139.5,60.0
138.25,60.0
138.25,60.0
139.0,63.0
139.0,63.0
139.0,60.0
139.0,60.0
139.5,51.0
140.25,51.0
140.25,43.0
141.5,43.0
141.5,42.0
144.25,42.0
142.75,48.0
142.75,48.0
145.0,56.0
145.0,56.0
147.75,56.0
147.0,56.0
147.0,48.0
146.25,48.0
146.25,45.0
147.75,45.0
147.75,53.0
147.75,53.0
147.0,64.0
147.75,64.0
147.75,64.0
146.25,64.0
146.25,57.0
