FHR_denoised,UC
147.0,29.0
147.0,29.0
147.0,29.0
147.0,28.0
146.25,28.0
145.75,28.0
145.75,28.0
144.25,19.0
144.25,19.0
144.25,13.0
144.25,13.0
144.25,15.0
145.75,15.0
145.75,11.0
145.75,11.0
145.75,4.0
145.75,4.0
145.75,9.0
145.75,9.0
147.75,18.0
147.0,18.0
147.0,18.0
148.5,18.0
147.75,15.0
147.75,15.0
147.0,19.0
147.0,19.0
147.75,27.0
147.75,27.0
147.75,31.0
149.25,31.0
149.25,31.0
148.5,31.0
149.25,35.0
149.25,35.0
149.25,37.0
148.5,37.0
148.5,25.0
148.5,25.0
148.5,15.0
149.25,15.0
149.25,19.0
149.25,19.0
148.5,17.0
148.5,17.0
148.5,9.0
148.5,9.0
148.5,11.0
149.25,11.0
149.25,22.0
149.25,22.0
146.25,21.0
146.25,21.0
145.75,7.0
144.25,7.0
144.25,0.0
143.5,0.0
143.5,0.0
139.5,0.0
138.25,0.0
138.25,0.0
130.5,0.0
130.5,0.0
124.0,3.0
124.0,3.0
122.0,5.0
122.0,5.0
115.75,1.0
115.75,1.0
114.0,0.0
114.0,0.0
109.0,2.0
109.0,2.0
109.0,0.0
112.0,0.0
112.0,0.0
119.5,0.0
119.5,1.0
127.75,1.0
133.25,2.0
133.25,2.0
137.0,7.0
137.0,7.0
135.75,13.0
135.75,13.0
136.25,10.0
132.75,10.0
132.75,10.0
135.25,10.0
135.25,9.0
136.25,9.0
136.25,5.0
137.0,5.0
139.0,4.0
139.0,4.0
141.5,5.0
141.5,5.0
142.25,16.0
144.25,16.0
144.25,30.0
144.25,30.0
144.25,23.0
145.75,23.0
145.75,9.0
145.75,9.0
145.0,4.0
145.0,4.0
145.0,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
146.25,0.0
145.0,0.0
145.0,0.0
144.25,0.0
144.25,0.0
142.75,0.0
144.25,0.0
144.25,0.0
142.75,0.0
142.75,0.0
142.25,0.0
142.75,0.0
142.75,0.0
140.25,0.0
140.25,0.0
141.5,0.0
141.5,0.0
141.5,0.0
140.25,0.0
140.25,0.0
140.75,0.0
140.75,0.0
140.75,0.0
140.75,0.0
140.75,0.0
140.75,0.0
140.75,0.0
139.0,0.0
139.5,0.0
139.5,0.0
141.5,0.0
141.5,0.0
141.5,0.0
141.5,0.0
142.25,0.0
142.25,0.0
142.25,0.0
142.25,2.0
142.25,2.0
142.75,1.0
145.75,1.0
145.75,0.0
142.75,0.0
142.75,2.0
141.5,2.0
141.5,1.0
141.5,1.0
141.5,0.0
141.5,0.0
138.25,0.0
138.25,0.0
136.25,0.0
138.25,0.0
138.25,0.0
140.75,0.0
140.75,0.0
141.5,0.0
142.25,0.0
142.25,0.0
143.5,0.0
143.5,0.0
141.5,0.0
140.25,0.0
140.25,0.0
142.75,0.0
142.75,0.0
142.25,0.0
141.5,0.0
141.5,0.0
143.5,0.0
143.5,0.0
140.75,0.0
140.75,0.0
140.25,0.0
140.75,0.0
140.75,0.0
143.5,0.0
143.5,0.0
142.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.75,0.0
145.0,0.0
146.25,0.0
146.25,0.0
147.75,0.0
146.25,0.0
146.25,0.0
147.0,0.0
147.0,0.0
147.0,0.0
146.25,0.0
146.25,5.0
145.75,5.0
145.75,4.0
146.25,4.0
145.0,2.0
145.0,2.0
145.0,4.0
145.0,4.0
140.75,8.0
141.5,8.0
141.5,8.0
141.5,8.0
141.5,6.0
140.25,6.0
140.25,9.0
139.5,9.0
138.25,12.0
138.25,12.0
137.5,10.0
137.5,10.0
133.25,8.0
133.25,8.0
131.5,11.0
129.75,11.0
129.75,14.0
130.5,14.0
130.5,12.0
131.0,12.0
131.0,14.0
131.0,14.0
131.0,20.0
133.25,20.0
133.25,21.0
133.25,21.0
130.5,21.0
130.5,21.0
125.5,22.0
125.5,22.0
128.25,21.0
128.25,21.0
131.5,21.0
131.5,21.0
132.25,22.0
132.25,22.0
134.5,22.0
136.25,22.0
136.25,22.0
138.25,22.0
138.25,21.0
140.25,21.0
140.25,22.0
141.5,22.0
142.75,24.0
142.75,24.0
145.0,24.0
145.0,24.0
142.75,25.0
142.25,25.0
142.25,27.0
140.75,27.0
140.75,29.0
142.75,29.0
136.25,31.0
136.25,31.0
140.75,29.0
140.75,29.0
140.25,28.0
140.25,28.0
139.0,27.0
139.0,27.0
139.0,30.0
140.25,30.0
140.25,33.0
141.5,33.0
142.25,36.0
142.25,36.0
135.75,38.0
135.75,38.0
141.5,37.0
141.5,37.0
141.5,36.0
141.5,36.0
141.5,33.0
139.5,33.0
139.5,33.0
142.75,33.0
140.75,35.0
140.75,35.0
137.5,34.0
137.5,34.0
140.25,34.0
140.25,34.0
134.0,38.0
139.5,38.0
139.5,37.0
140.75,37.0
140.75,39.0
141.5,39.0
142.25,44.0
142.25,44.0
144.25,43.0
144.25,43.0
144.25,44.0
145.75,44.0
145.75,47.0
146.25,47.0
146.25,46.0
147.75,46.0
145.75,48.0
145.75,48.0
146.25,51.0
146.25,51.0
145.75,53.0
145.75,53.0
145.75,51.0
142.75,51.0
142.75,48.0
144.25,48.0
142.75,46.0
142.75,46.0
140.75,44.0
140.75,44.0
139.5,44.0
142.25,44.0
142.25,47.0
143.5,47.0
143.5,55.0
142.75,55.0
144.25,64.0
144.25,64.0
143.5,65.0
143.5,65.0
141.5,61.0
142.25,61.0
142.25,60.0
142.25,60.0
142.25,59.0
142.25,59.0
141.5,57.0
141.5,57.0
140.75,54.0
140.75,54.0
141.5,52.0
141.5,52.0
140.75,50.0
141.5,50.0
141.5,49.0
140.25,49.0
140.25,47.0
138.25,47.0
138.25,47.0
134.0,47.0
133.25,47.0
133.25,47.0
134.5,46.0
134.5,46.0
135.25,46.0
135.25,46.0
136.25,46.0
137.0,46.0
137.0,47.0
138.25,47.0
138.25,47.0
138.25,47.0
138.25,45.0
140.25,45.0
141.5,42.0
141.5,42.0
142.75,40.0
142.75,40.0
141.5,39.0
142.75,39.0
142.75,42.0
142.75,42.0
142.75,46.0
142.75,46.0
142.75,46.0
142.75,46.0
143.5,44.0
143.5,44.0
144.25,41.0
143.5,41.0
143.5,38.0
143.5,38.0
143.5,36.0
142.75,36.0
145.0,36.0
145.0,36.0
145.0,37.0
145.0,37.0
147.0,38.0
146.25,38.0
146.25,35.0
147.0,35.0
147.0,32.0
146.25,32.0
149.25,32.0
149.25,32.0
148.5,32.0
150.75,32.0
150.75,30.0
151.5,30.0
151.5,28.0
152.25,28.0
153.0,28.0
153.0,28.0
153.75,32.0
154.75,32.0
154.75,35.0
154.75,35.0
154.75,33.0
154.75,33.0
155.5,28.0
156.25,28.0
156.25,24.0
156.25,24.0
156.25,23.0
156.25,23.0
154.75,25.0
154.75,25.0
153.75,26.0
154.75,26.0
154.75,24.0
151.5,24.0
150.75,21.0
150.75,21.0
149.25,19.0
149.25,19.0
145.75,19.0
145.75,19.0
145.75,25.0
144.25,25.0
144.25,34.0
143.5,34.0
145.0,40.0
145.0,40.0
145.75,42.0
147.0,42.0
147.0,41.0
147.0,41.0
147.0,37.0
148.5,37.0
150.0,29.0
150.0,29.0
148.5,22.0
148.5,22.0
147.0,20.0
144.25,20.0
144.25,21.0
145.0,21.0
145.0,19.0
145.75,19.0
145.75,22.0
145.75,22.0
145.0,25.0
145.0,25.0
141.5,25.0
142.25,25.0
142.25,23.0
140.75,23.0
140.75,18.0
139.0,18.0
135.75,14.0
135.75,14.0
134.5,16.0
134.5,16.0
135.25,21.0
135.25,21.0
135.25,24.0
135.25,24.0
134.0,24.0
136.25,24.0
136.25,24.0
135.25,24.0
135.25,26.0
137.5,26.0
137.5,28.0
139.0,28.0
138.25,28.0
138.25,28.0
142.25,27.0
142.25,27.0
139.5,25.0
139.5,25.0
139.5,23.0
141.5,23.0
141.5,22.0
139.5,22.0
139.5,23.0
142.25,23.0
141.5,24.0
141.5,24.0
139.5,24.0
139.5,24.0
143.5,24.0
142.75,24.0
142.75,23.0
142.75,23.0
142.75,22.0
143.5,22.0
144.25,21.0
144.25,21.0
143.5,20.0
143.5,20.0
142.75,19.0
145.0,19.0
145.0,18.0
142.75,18.0
142.75,17.0
142.75,17.0
144.25,17.0
144.25,17.0
145.0,16.0
145.0,16.0
145.0,15.0
144.25,15.0
144.25,14.0
147.0,14.0
147.0,14.0
145.0,14.0
147.75,13.0
147.75,13.0
148.5,13.0
147.75,13.0
147.75,12.0
147.0,12.0
147.0,12.0
147.75,12.0
147.75,12.0
147.75,12.0
149.25,12.0
149.25,12.0
149.25,11.0
147.75,11.0
147.75,9.0
148.5,9.0
149.25,8.0
149.25,8.0
149.25,8.0
149.25,8.0
147.75,6.0
150.0,6.0
150.0,4.0
150.0,4.0
148.5,4.0
148.5,4.0
147.75,6.0
147.75,6.0
148.5,7.0
147.0,7.0
147.0,7.0
147.75,7.0
147.75,6.0
147.0,6.0
148.5,5.0
148.5,5.0
148.5,4.0
149.25,4.0
149.25,5.0
150.0,5.0
150.0,5.0
149.25,5.0
149.25,5.0
149.25,5.0
150.0,5.0
149.25,5.0
149.25,5.0
150.0,5.0
150.0,5.0
147.75,5.0
150.0,5.0
150.0,5.0
149.25,4.0
149.25,4.0
149.25,4.0
148.5,4.0
148.5,4.0
151.5,4.0
150.75,4.0
150.75,4.0
147.0,6.0
147.0,6.0
150.0,9.0
150.0,9.0
150.0,10.0
147.75,10.0
150.75,8.0
150.75,8.0
150.75,6.0
150.75,6.0
147.75,6.0
149.25,6.0
149.25,5.0
150.0,5.0
148.5,5.0
148.5,5.0
150.75,5.0
150.75,5.0
147.75,6.0
150.75,6.0
150.75,6.0
148.5,6.0
149.25,6.0
149.25,6.0
147.75,6.0
147.75,6.0
149.25,6.0
147.75,6.0
147.75,5.0
149.25,5.0
149.25,5.0
149.25,5.0
150.75,5.0
150.75,5.0
150.75,5.0
150.0,5.0
150.0,6.0
150.75,6.0
150.75,6.0
150.75,6.0
152.25,6.0
152.25,6.0
153.0,6.0
151.5,6.0
151.5,4.0
153.75,4.0
152.25,2.0
152.25,2.0
152.25,1.0
153.0,1.0
153.0,3.0
153.0,3.0
153.0,6.0
152.25,6.0
152.25,7.0
152.25,7.0
153.0,8.0
153.0,8.0
153.0,8.0
153.0,8.0
151.5,8.0
151.5,8.0
150.0,8.0
150.0,8.0
151.5,7.0
152.25,7.0
152.25,7.0
147.0,7.0
150.75,9.0
150.75,9.0
151.5,10.0
151.5,10.0
151.5,12.0
150.75,12.0
150.75,11.0
150.75,11.0
151.5,10.0
151.5,10.0
151.5,10.0
151.5,10.0
152.25,12.0
150.75,12.0
150.75,13.0
150.75,13.0
151.5,13.0
151.5,13.0
152.25,14.0
152.25,14.0
152.25,18.0
153.0,18.0
153.0,21.0
152.25,21.0
153.75,22.0
153.75,22.0
153.75,24.0
154.75,24.0
154.75,25.0
154.75,25.0
154.75,27.0
154.75,27.0
154.75,27.0
154.75,27.0
154.75,29.0
154.75,29.0
154.75,31.0
154.75,31.0
154.75,33.0
154.75,33.0
153.0,35.0
153.75,35.0
153.75,36.0
153.0,36.0
153.0,37.0
153.0,37.0
153.75,40.0
153.75,40.0
153.75,42.0
154.75,42.0
154.75,42.0
153.75,42.0
154.75,40.0
154.75,40.0
154.75,41.0
155.5,41.0
155.5,40.0
154.75,40.0
155.5,38.0
155.5,38.0
155.5,39.0
156.25,39.0
156.25,42.0
156.25,42.0
156.25,46.0
155.5,46.0
156.25,46.0
156.25,46.0
157.0,44.0
156.25,44.0
156.25,46.0
156.25,46.0
155.5,51.0
155.5,51.0
157.0,51.0
156.25,51.0
156.25,49.0
157.0,49.0
156.25,50.0
156.25,50.0
156.25,50.0
156.25,50.0
156.25,51.0
155.5,51.0
155.5,49.0
155.5,49.0
153.0,48.0
153.0,48.0
154.75,49.0
154.75,49.0
154.75,49.0
154.75,49.0
155.5,49.0
155.5,49.0
153.75,50.0
155.5,50.0
155.5,54.0
155.5,54.0
156.25,57.0
156.25,57.0
156.25,63.0
156.25,63.0
156.25,78.0
157.0,78.0
157.0,93.0
157.0,93.0
157.0,90.0
157.0,90.0
157.0,70.0
157.0,70.0
157.0,56.0
157.0,56.0
157.0,56.0
157.0,56.0
158.0,55.0
156.25,55.0
156.25,55.0
158.0,55.0
157.0,62.0
157.0,62.0
158.0,72.0
157.0,72.0
157.0,87.0
157.0,87.0
156.25,100.0
156.25,100.0
155.5,100.0
155.5,100.0
153.0,100.0
154.75,100.0
154.75,100.0
153.0,100.0
153.0,89.0
153.0,89.0
153.0,91.0
153.75,91.0
153.75,94.0
153.0,94.0
153.0,90.0
154.75,90.0
153.75,83.0
153.75,83.0
154.75,87.0
155.5,87.0
155.5,100.0
153.75,100.0
154.75,97.0
154.75,97.0
155.5,81.0
154.75,81.0
154.75,73.0
155.5,73.0
155.5,67.0
155.5,67.0
156.25,64.0
156.25,64.0
156.25,67.0
157.0,67.0
157.0,66.0
156.25,66.0
156.25,61.0
156.25,61.0
156.25,54.0
157.0,54.0
157.0,52.0
158.0,52.0
158.0,51.0
158.0,51.0
158.0,46.0
158.0,46.0
158.0,39.0
157.0,39.0
157.0,31.0
157.0,31.0
153.75,24.0
155.5,24.0
155.5,25.0
153.75,25.0
153.75,32.0
152.25,32.0
151.5,39.0
151.5,39.0
147.0,41.0
147.75,41.0
147.75,39.0
145.75,39.0
145.75,40.0
146.25,40.0
143.5,37.0
143.5,37.0
142.25,30.0
142.25,30.0
144.25,28.0
144.25,28.0
144.25,29.0
145.0,29.0
145.0,29.0
144.25,29.0
145.0,27.0
145.0,27.0
147.0,22.0
147.0,22.0
147.0,17.0
145.75,17.0
145.75,12.0
147.75,12.0
147.75,9.0
148.5,9.0
151.5,5.0
151.5,5.0
151.5,3.0
152.25,3.0
152.25,2.0
153.0,2.0
152.25,1.0
152.25,1.0
154.75,0.0
154.75,0.0
153.75,0.0
154.75,0.0
154.75,0.0
156.25,0.0
156.25,0.0
156.25,0.0
156.25,0.0
157.0,0.0
157.0,0.0
156.25,0.0
156.25,0.0
156.25,0.0
155.5,0.0
156.25,0.0
156.25,0.0
155.5,0.0
153.75,0.0
153.75,0.0
152.25,0.0
152.25,0.0
149.25,0.0
149.25,0.0
149.25,0.0
147.0,0.0
147.0,0.0
145.0,0.0
147.0,0.0
147.0,0.0
145.75,0.0
145.75,0.0
143.5,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.0,0.0
147.75,0.0
147.75,0.0
149.25,0.0
150.0,0.0
150.0,0.0
150.75,0.0
151.5,0.0
151.5,0.0
149.25,0.0
149.25,0.0
145.0,0.0
141.5,0.0
141.5,1.0
142.75,1.0
142.75,0.0
141.5,0.0
142.75,0.0
142.75,0.0
144.25,0.0
144.25,0.0
144.25,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.0,0.0
142.75,0.0
142.75,0.0
144.25,4.0
144.25,4.0
144.25,6.0
145.0,6.0
145.0,4.0
145.75,4.0
145.75,1.0
145.75,1.0
143.5,0.0
143.5,0.0
144.25,2.0
144.25,2.0
143.5,2.0
142.25,2.0
142.25,2.0
141.5,2.0
141.5,1.0
141.5,1.0
141.5,1.0
144.25,1.0
147.75,3.0
147.75,3.0
148.5,0.0
149.25,0.0
149.25,0.0
151.5,0.0
151.5,0.0
151.5,0.0
151.5,0.0
151.5,0.0
152.25,0.0
150.75,0.0
150.75,0.0
150.75,0.0
150.0,0.0
150.0,0.0
150.75,0.0
150.75,0.0
150.75,0.0
150.75,0.0
150.75,0.0
147.0,0.0
147.0,0.0
141.5,0.0
136.25,0.0
136.25,0.0
135.25,0.0
135.25,0.0
135.75,0.0
135.75,0.0
134.5,0.0
134.5,0.0
129.25,0.0
131.5,0.0
131.5,0.0
131.5,0.0
131.5,0.0
131.5,0.0
131.5,0.0
128.75,0.0
128.75,0.0
129.75,0.0
129.75,0.0
128.25,0.0
125.0,0.0
125.0,0.0
132.25,0.0
132.25,0.0
128.75,0.0
128.75,0.0
129.25,1.0
129.25,1.0
126.0,1.0
126.0,1.0
132.75,2.0
132.75,2.0
134.0,4.0
135.75,4.0
135.75,3.0
134.0,3.0
134.0,2.0
139.0,2.0
139.0,0.0
137.0,0.0
138.25,0.0
138.25,0.0
138.25,0.0
138.25,0.0
139.0,0.0
139.0,0.0
138.25,0.0
139.0,0.0
139.0,1.0
137.5,1.0
137.5,1.0
137.0,1.0
135.75,3.0
135.75,3.0
132.75,4.0
132.75,4.0
134.5,5.0
134.5,5.0
139.0,6.0
139.0,6.0
140.75,6.0
139.0,6.0
139.0,7.0
139.0,7.0
139.0,7.0
138.25,7.0
136.25,8.0
136.25,8.0
137.0,11.0
137.0,11.0
138.25,13.0
138.25,13.0
135.25,15.0
135.25,15.0
131.5,16.0
135.25,16.0
