FHR_denoised,UC
131.75,11.5
130.75,17.0
130.75,21.0
130.0,14.0
130.5,10.5
130.5,14.5
130.5,20.0
129.0,17.5
129.0,13.5
130.75,12.5
130.75,19.5
129.75,26.5
129.75,20.5
129.75,11.5
132.0,14.0
132.75,19.0
132.75,19.5
133.25,13.0
133.25,11.5
134.25,15.0
134.25,19.0
135.5,14.0
135.5,9.5
133.25,9.0
133.25,14.5
133.25,18.0
133.25,13.5
133.25,9.5
133.25,8.5
133.5,13.5
133.5,13.0
133.5,9.5
137.75,7.5
137.75,10.0
137.0,12.0
137.0,9.5
137.75,7.5
137.75,7.0
136.75,10.0
136.75,13.0
137.25,11.5
137.25,8.0
137.5,7.0
137.5,10.0
137.0,15.0
137.0,9.5
136.75,8.5
136.75,8.0
138.5,6.0
138.5,7.5
138.5,10.5
137.75,10.5
137.75,9.5
138.5,9.5
138.5,9.0
138.25,8.5
138.25,9.0
138.25,8.0
138.25,7.0
138.25,6.5
136.75,9.5
136.75,11.5
136.75,10.5
136.75,8.0
138.0,6.0
138.0,7.0
136.75,10.0
136.75,12.5
136.5,7.5
136.5,4.0
136.25,7.5
136.25,11.5
137.25,11.5
137.25,8.5
137.0,7.0
137.0,5.5
138.75,5.5
138.75,6.0
138.75,5.0
137.0,8.0
137.0,12.0
138.75,7.0
138.75,3.5
139.0,4.0
139.0,9.0
137.25,11.5
138.5,7.0
138.5,5.0
139.0,7.0
139.0,11.5
138.75,12.0
138.75,8.0
138.25,6.0
139.0,8.5
139.0,12.0
137.5,11.5
137.5,7.5
138.5,5.5
139.5,7.0
139.5,10.0
139.0,11.0
138.5,7.0
138.5,5.5
138.25,5.0
138.25,8.5
138.25,11.5
138.25,10.5
137.75,6.0
138.0,5.0
138.0,7.5
137.5,11.0
137.5,12.0
137.25,8.0
137.25,6.0
138.0,6.0
138.0,10.0
138.0,12.0
138.25,9.5
138.25,6.5
138.5,6.0
138.5,9.5
138.5,10.5
138.5,8.5
138.5,5.5
138.5,4.0
139.5,7.0
139.0,10.0
139.0,11.5
139.0,9.5
139.0,6.0
139.0,5.0
139.5,4.0
139.5,7.0
140.0,11.5
139.5,10.0
139.5,8.0
140.0,5.5
140.0,4.0
140.0,5.5
139.75,7.0
139.75,5.5
139.75,3.0
140.0,3.5
140.0,5.0
140.0,6.5
140.0,5.5
139.75,1.5
139.75,0.5
139.75,1.5
139.5,5.0
139.5,6.5
140.75,6.0
140.75,3.5
139.0,2.0
141.5,1.5
141.5,3.0
139.25,5.5
141.0,6.0
141.0,3.5
141.75,2.5
141.75,2.5
140.5,3.5
140.5,5.5
140.0,8.5
140.0,7.5
140.0,7.0
140.5,7.0
140.5,8.0
140.25,6.5
140.25,4.5
139.5,5.0
140.25,7.0
140.25,8.5
141.25,9.0
141.25,7.5
140.5,5.5
140.5,3.5
140.5,3.0
140.25,4.5
140.25,7.0
141.75,8.5
141.75,7.0
140.5,4.5
140.0,3.5
140.0,2.5
141.25,3.5
141.25,6.0
139.75,8.0
140.0,9.0
