FHR_denoised,UC
144.25,24.0
145.0,24.0
145.0,25.0
144.25,25.0
144.25,21.0
145.75,21.0
144.25,17.0
144.25,17.0
144.25,18.0
144.25,18.0
144.25,22.0
143.5,22.0
143.5,26.0
143.5,26.0
143.5,24.0
143.5,24.0
145.0,20.0
145.0,20.0
144.25,17.0
144.25,17.0
145.0,17.0
144.25,17.0
144.25,20.0
145.0,20.0
145.0,23.0
145.0,23.0
144.25,22.0
144.25,22.0
144.25,19.0
144.25,19.0
143.5,17.0
143.5,17.0
143.5,20.0
142.75,20.0
142.75,25.0
142.75,25.0
142.75,25.0
142.75,25.0
142.25,21.0
142.25,21.0
142.25,18.0
142.25,18.0
142.25,17.0
141.5,17.0
141.5,18.0
142.25,18.0
141.5,21.0
141.5,21.0
142.25,22.0
142.25,22.0
142.75,20.0
142.75,20.0
142.75,17.0
142.75,17.0
142.75,18.0
142.25,18.0
143.5,21.0
143.5,21.0
141.5,24.0
141.5,24.0
142.75,22.0
142.75,22.0
143.5,19.0
143.5,19.0
143.5,19.0
143.5,19.0
143.5,19.0
142.75,19.0
142.75,19.0
142.75,19.0
143.5,19.0
143.5,19.0
142.75,18.0
141.5,18.0
141.5,15.0
140.75,15.0
140.75,13.0
142.25,13.0
141.5,14.0
141.5,14.0
141.5,18.0
141.5,18.0
142.25,25.0
141.5,25.0
141.5,34.0
140.25,34.0
140.25,42.0
141.5,42.0
141.5,44.0
140.25,44.0
140.75,41.0
140.75,41.0
141.5,35.0
141.5,35.0
142.25,31.0
141.5,31.0
141.5,27.0
140.75,27.0
140.75,24.0
141.5,24.0
142.25,21.0
142.25,21.0
141.5,20.0
141.5,20.0
142.25,24.0
142.25,24.0
142.25,30.0
141.5,30.0
141.5,29.0
140.75,29.0
140.75,21.0
139.5,21.0
140.25,19.0
140.25,19.0
140.25,23.0
140.25,23.0
140.25,21.0
139.5,21.0
139.5,17.0
139.5,17.0
139.5,19.0
139.5,19.0
139.5,23.0
134.0,23.0
134.0,21.0
129.25,21.0
129.25,19.0
118.0,19.0
118.0,23.0
121.0,23.0
121.0,30.0
120.0,30.0
120.0,32.0
122.0,32.0
125.0,29.0
125.0,29.0
127.0,26.0
127.0,26.0
125.0,37.0
125.0,37.0
126.5,49.0
126.5,49.0
123.0,40.0
123.0,40.0
121.0,23.0
121.0,23.0
125.0,21.0
125.0,21.0
127.0,29.0
127.0,29.0
129.25,32.0
129.25,32.0
128.25,38.0
128.25,38.0
128.25,41.0
128.75,41.0
128.75,28.0
124.5,28.0
124.5,15.0
118.5,15.0
118.5,15.0
114.5,15.0
114.5,17.0
114.5,17.0
114.5,19.0
114.5,19.0
116.75,25.0
116.75,25.0
120.0,32.0
120.0,32.0
122.5,30.0
126.5,30.0
126.5,22.0
123.0,22.0
123.0,16.0
123.5,16.0
123.5,23.0
123.0,23.0
123.0,42.0
122.5,42.0
122.5,57.0
123.0,57.0
123.0,58.0
121.5,58.0
121.5,52.0
120.0,52.0
120.0,42.0
121.5,42.0
121.5,25.0
113.25,25.0
113.25,9.0
111.0,9.0
111.0,4.0
116.75,4.0
116.75,4.0
116.75,4.0
118.0,0.0
118.0,0.0
120.0,0.0
121.5,0.0
121.5,6.0
121.5,6.0
121.5,14.0
120.5,14.0
120.5,12.0
118.5,12.0
118.5,5.0
118.5,5.0
111.5,2.0
111.5,2.0
108.0,8.0
108.0,8.0
107.5,13.0
107.5,13.0
110.0,9.0
110.0,9.0
112.75,6.0
112.75,6.0
116.75,9.0
116.75,9.0
121.5,7.0
121.5,7.0
123.0,0.0
123.0,0.0
119.5,0.0
119.5,0.0
114.0,2.0
114.0,2.0
114.0,11.0
111.5,11.0
111.5,13.0
113.75,13.0
113.75,7.0
115.5,7.0
115.5,5.0
117.25,5.0
117.25,12.0
119.0,12.0
119.0,18.0
116.75,18.0
116.75,16.0
114.5,16.0
114.5,11.0
115.75,11.0
115.75,13.0
116.25,13.0
116.25,20.0
119.0,20.0
119.0,21.0
