FHR_denoised,UC
110.75,29.0
111.75,29.0
111.75,28.5
112.75,28.0
112.75,28.0
112.75,27.5
113.25,27.5
113.25,27.5
113.0,27.5
113.0,27.0
112.75,27.0
112.75,27.0
113.25,27.0
113.25,27.0
113.25,27.0
113.25,27.5
113.5,28.5
113.5,29.0
113.25,29.0
113.25,29.5
112.0,29.5
112.0,29.0
112.0,28.0
103.25,29.5
103.25,30.0
105.75,31.0
105.75,30.0
106.75,30.5
106.75,30.5
106.75,30.5
108.5,29.0
108.5,28.5
105.5,28.5
105.5,29.0
104.75,29.0
104.75,29.0
105.25,29.5
105.25,30.0
105.25,31.0
107.0,31.0
107.0,31.5
107.0,30.5
107.0,29.5
107.0,29.5
107.0,29.5
107.5,29.5
107.5,30.5
107.5,31.0
108.75,31.5
108.75,31.5
109.75,32.0
109.75,31.5
110.75,30.0
110.75,29.5
113.0,29.5
113.0,30.0
113.25,29.5
113.25,30.0
114.0,30.0
114.0,31.0
114.25,31.0
114.25,30.5
116.75,29.0
116.75,29.0
120.25,29.0
120.25,29.5
123.5,30.5
123.5,31.0
124.25,31.5
124.25,31.5
122.25,31.5
122.25,31.0
122.75,30.5
122.75,30.0
124.0,30.0
124.0,30.5
123.25,30.5
123.25,30.5
118.5,31.0
118.5,31.5
119.0,32.0
119.0,32.5
122.75,33.0
122.75,32.5
126.0,32.5
126.0,32.0
128.5,33.0
128.5,33.5
129.5,34.5
126.25,35.5
126.25,36.0
123.25,36.5
123.25,36.0
122.25,35.0
122.25,34.0
120.5,34.0
120.5,34.0
120.5,34.0
119.25,34.5
119.25,35.5
116.5,36.0
116.5,36.5
112.5,36.5
112.5,36.0
106.75,34.5
106.75,33.5
106.5,33.0
106.5,33.0
106.5,33.0
106.0,33.5
106.0,33.5
106.5,33.5
106.5,34.0
106.25,34.0
106.25,33.0
105.0,32.0
105.0,31.5
105.0,31.5
104.75,31.5
104.75,32.0
105.5,32.5
105.5,33.0
103.75,33.0
103.75,32.5
103.75,32.0
102.0,32.0
102.0,31.5
102.75,31.5
102.75,32.5
105.25,32.5
105.25,33.0
108.0,33.0
108.0,32.5
108.0,31.5
112.75,31.5
112.75,31.5
117.5,31.5
117.5,32.0
120.25,32.5
122.25,33.0
122.25,33.5
125.75,33.5
125.75,33.0
128.25,32.0
128.25,32.0
130.5,32.0
130.5,32.0
131.0,32.5
131.0,32.5
131.75,33.0
132.75,33.0
132.75,33.0
131.75,33.5
131.75,33.5
132.5,33.0
132.5,32.5
132.75,32.5
132.75,32.5
129.0,32.5
129.0,32.5
119.5,33.0
119.5,33.0
104.5,33.0
104.5,33.0
104.5,33.5
97.75,33.0
97.75,32.5
95.0,32.5
95.0,32.5
95.0,32.5
109.0,33.0
109.0,33.5
115.0,33.5
115.0,34.5
113.75,35.0
113.75,35.0
114.0,34.0
114.0,33.5
114.0,33.5
114.0,33.0
113.75,33.0
113.75,33.5
114.0,33.5
114.0,33.5
113.75,34.0
144.00000000000003,34.0
144.00000000000003,34.0
144.00000000000003,33.0
144.00000000000003,33.0
144.00000000000003,32.5
148.75,32.0
148.75,32.0
149.75,32.5
150.25,32.5
150.25,33.0
151.75,33.0
153.0,33.0
153.0,33.0
153.0,32.5
152.25,32.0
152.25,32.0
152.75,31.5
154.5,32.0
154.5,32.0
157.0,32.5
157.0,32.5
158.75,32.5
159.25,32.5
160.25,32.5
160.25,32.5
160.5,32.0
161.75,32.0
161.75,31.5
163.25,31.5
164.25,32.5
164.25,32.5
164.75,32.5
162.75,33.0
