FHR_denoised,UC
121.5,60.0
122.5,60.0
122.5,60.0
121.0,60.0
121.0,60.0
119.0,60.0
119.0,61.0
117.25,61.0
117.25,62.0
116.75,62.0
116.75,63.0
116.25,63.0
116.25,71.0
116.25,71.0
116.25,78.0
116.75,78.0
119.0,79.0
119.0,79.0
117.75,81.0
117.75,81.0
119.5,81.0
119.5,81.0
122.0,77.0
122.0,77.0
121.0,74.0
121.0,74.0
121.5,72.0
121.5,72.0
120.5,69.0
120.5,69.0
120.0,67.0
120.0,67.0
119.5,65.0
119.5,65.0
119.0,65.0
119.0,65.0
120.5,64.0
120.5,64.0
120.5,63.0
120.5,63.0
120.5,63.0
120.5,63.0
121.5,63.0
121.5,63.0
120.5,61.0
120.5,61.0
120.5,59.0
122.0,59.0
122.0,58.0
121.5,58.0
121.5,59.0
123.5,59.0
123.5,58.0
123.5,58.0
123.5,56.0
124.5,56.0
124.5,53.0
124.0,53.0
124.0,53.0
125.0,53.0
125.0,53.0
124.5,53.0
124.5,51.0
123.0,51.0
123.0,49.0
121.5,49.0
121.5,47.0
122.0,47.0
122.0,46.0
120.5,46.0
120.5,45.0
121.5,45.0
121.5,44.0
122.0,44.0
122.0,43.0
122.5,43.0
122.5,42.0
123.5,42.0
123.5,42.0
124.5,42.0
124.5,41.0
124.5,41.0
124.5,40.0
123.5,40.0
125.5,39.0
125.5,39.0
125.0,38.0
125.0,38.0
126.0,37.0
126.0,37.0
125.5,37.0
125.5,37.0
124.5,37.0
124.5,37.0
125.0,35.0
125.0,35.0
126.5,37.0
126.5,37.0
128.75,36.0
128.75,36.0
129.75,35.0
129.75,35.0
128.75,35.0
128.75,35.0
128.75,32.0
128.25,32.0
128.25,32.0
127.0,32.0
127.0,33.0
127.75,33.0
127.75,32.0
127.0,32.0
127.0,31.0
126.0,31.0
126.0,30.0
127.0,30.0
127.0,30.0
127.0,30.0
131.5,32.0
131.5,32.0
132.75,34.0
132.75,34.0
133.25,34.0
133.25,34.0
133.25,31.0
133.25,31.0
131.0,27.0
131.0,27.0
131.5,24.0
129.75,24.0
129.75,20.0
129.75,20.0
129.75,18.0
128.75,18.0
128.75,19.0
127.75,19.0
127.75,16.0
126.0,16.0
126.0,13.0
125.0,13.0
125.0,10.0
125.0,10.0
125.0,9.0
124.5,9.0
124.5,8.0
124.0,8.0
124.0,9.0
124.0,9.0
124.5,11.0
124.5,11.0
126.0,15.0
126.0,15.0
127.75,18.0
127.75,18.0
127.0,17.0
127.0,17.0
127.75,16.0
127.75,16.0
127.0,15.0
127.0,15.0
126.5,14.0
126.5,14.0
127.0,14.0
127.0,14.0
125.5,16.0
125.0,16.0
125.0,17.0
125.0,17.0
125.0,17.0
125.0,17.0
125.0,16.0
125.5,16.0
125.5,15.0
127.75,15.0
127.75,14.0
129.75,14.0
129.75,13.0
131.5,13.0
131.5,12.0
131.5,12.0
131.5,11.0
131.5,11.0
131.0,12.0
131.0,12.0
132.25,14.0
132.25,14.0
130.5,15.0
130.5,15.0
128.75,18.0
128.75,18.0
129.25,21.0
129.25,21.0
126.5,20.0
127.75,20.0
127.75,16.0
128.25,16.0
128.25,12.0
129.25,12.0
129.25,11.0
128.75,11.0
128.75,14.0
129.25,14.0
129.25,19.0
128.25,19.0
128.25,22.0
128.75,22.0
129.75,20.0
129.75,20.0
132.25,16.0
132.25,16.0
135.75,12.0
135.75,12.0
135.75,11.0
135.75,11.0
137.5,11.0
137.5,11.0
137.5,11.0
137.0,11.0
137.0,11.0
135.75,11.0
135.75,11.0
132.75,11.0
129.75,10.0
129.75,10.0
128.25,10.0
128.25,10.0
125.5,9.0
125.5,9.0
123.0,8.0
123.0,8.0
123.0,7.0
123.0,7.0
123.0,5.0
123.0,5.0
124.5,4.0
124.5,4.0
125.5,5.0
125.5,5.0
125.0,7.0
125.0,7.0
126.0,8.0
126.0,8.0
126.5,8.0
126.5,8.0
125.0,9.0
127.75,9.0
127.75,8.0
127.0,8.0
127.0,7.0
126.5,7.0
126.5,8.0
127.0,8.0
127.0,9.0
127.0,9.0
127.0,9.0
127.0,9.0
127.0,7.0
128.75,7.0
128.75,6.0
129.75,6.0
129.75,6.0
129.75,6.0
128.75,8.0
128.75,8.0
128.75,9.0
128.75,9.0
131.5,8.0
131.5,8.0
131.5,6.0
131.5,6.0
131.5,6.0
134.0,6.0
132.25,8.0
131.0,8.0
131.0,8.0
130.5,8.0
130.5,6.0
131.0,6.0
131.0,5.0
131.0,5.0
131.0,6.0
131.5,6.0
130.5,7.0
130.5,7.0
129.75,7.0
129.75,7.0
129.75,6.0
129.75,6.0
129.25,5.0
129.25,5.0
129.75,6.0
129.75,6.0
129.75,9.0
129.75,9.0
130.5,9.0
131.5,9.0
131.5,7.0
131.5,7.0
131.5,6.0
133.25,6.0
133.25,7.0
134.0,7.0
134.0,9.0
133.25,9.0
132.25,8.0
132.25,8.0
131.0,6.0
131.0,6.0
131.5,6.0
131.5,6.0
131.5,7.0
131.5,7.0
132.25,9.0
132.75,9.0
132.75,10.0
134.0,10.0
134.0,7.0
132.75,7.0
132.75,5.0
133.25,5.0
133.25,6.0
131.5,6.0
131.5,9.0
130.5,9.0
130.5,11.0
130.5,11.0
130.5,10.0
130.5,10.0
129.25,8.0
129.25,8.0
129.25,7.0
129.25,7.0
130.5,10.0
130.5,10.0
130.5,12.0
131.5,12.0
131.5,12.0
131.5,12.0
131.5,9.0
131.0,9.0
131.0,8.0
130.5,8.0
130.5,10.0
131.0,10.0
131.0,13.0
132.75,13.0
132.25,13.0
132.25,13.0
132.25,12.0
132.25,12.0
131.5,11.0
131.5,11.0
130.5,14.0
130.5,14.0
131.5,16.0
131.5,16.0
130.5,16.0
131.0,16.0
131.0,14.0
130.5,14.0
130.5,14.0
130.5,14.0
130.5,17.0
132.25,17.0
132.25,20.0
132.75,20.0
132.75,20.0
132.25,20.0
130.5,18.0
130.5,18.0
132.25,19.0
132.25,19.0
132.75,21.0
132.75,21.0
133.25,24.0
133.25,24.0
131.5,24.0
131.5,24.0
131.5,23.0
132.25,23.0
132.25,24.0
131.0,24.0
131.0,26.0
130.5,26.0
130.5,26.0
129.75,26.0
129.75,26.0
129.75,26.0
128.75,27.0
128.75,27.0
128.75,29.0
131.5,29.0
131.0,30.0
131.0,30.0
132.25,30.0
132.25,30.0
130.5,31.0
130.5,31.0
130.5,33.0
131.0,33.0
129.75,34.0
129.75,34.0
129.75,34.0
130.5,34.0
130.5,35.0
130.5,35.0
130.5,37.0
130.5,37.0
130.5,38.0
129.25,38.0
129.25,38.0
129.75,38.0
131.5,38.0
