FHR_denoised,UC
133.75,0.0
135.75,0.0
135.75,0.0
134.25,0.0
134.25,0.0
134.25,0.0
133.25,0.0
133.25,0.0
132.0,0.0
132.0,0.5
131.25,0.5
131.25,0.5
129.5,0.5
128.75,0.5
128.75,0.5
128.75,1.0
128.75,2.0
129.0,3.5
129.0,3.0
129.75,2.5
129.75,2.5
130.5,2.5
130.5,2.5
131.25,3.0
131.25,3.5
131.0,3.0
132.0,3.0
132.0,3.0
132.75,2.5
132.75,3.0
133.25,2.5
133.25,2.0
133.0,2.0
133.0,1.5
133.0,3.0
133.75,3.5
133.75,2.5
134.75,2.5
134.75,3.0
135.75,3.0
135.75,3.5
134.5,4.0
134.0,4.0
134.0,4.0
132.75,4.0
132.75,4.0
132.25,3.5
132.25,4.0
132.75,4.5
132.75,5.0
134.75,4.5
135.75,4.0
135.75,4.0
136.25,4.0
136.25,4.0
136.25,4.5
136.25,5.0
135.0,6.5
135.75,7.5
135.75,8.5
135.5,8.5
135.5,7.5
135.75,7.5
135.75,7.5
135.5,7.5
135.5,8.0
135.5,8.5
135.75,9.0
135.75,8.5
135.75,7.5
135.75,7.0
135.0,7.0
134.75,6.5
134.75,6.0
134.25,6.5
134.25,7.0
134.5,6.5
134.5,7.0
134.0,8.0
134.0,6.5
134.25,7.0
133.75,6.0
133.75,6.0
135.0,7.5
135.0,14.5
135.0,15.5
135.0,13.5
135.0,11.5
134.75,11.0
134.75,13.5
135.0,14.5
135.0,15.0
135.0,14.5
135.0,13.5
142.25,13.5
140.0,14.5
140.0,16.5
142.5,21.0
144.0,32.5
144.0,35.5
145.0,38.5
145.0,38.5
147.0,33.5
146.25,34.0
146.25,34.5
146.25,34.0
147.75,38.0
147.75,37.0
147.75,33.5
151.0,28.0
151.0,24.5
151.0,25.0
151.0,25.0
151.0,19.5
151.0,20.0
151.0,17.0
151.0,15.5
154.0,6.0
153.75,4.5
153.75,5.5
154.0,4.5
153.75,3.5
153.75,3.0
155.0,2.0
154.5,1.0
154.5,0.5
154.5,0.0
154.5,0.0
153.75,0.0
154.0,0.5
154.0,2.0
153.25,3.0
151.25,3.5
151.25,5.5
152.5,6.5
153.75,6.5
153.75,7.5
152.25,9.5
152.25,10.5
151.25,10.5
153.5,11.5
153.5,15.5
152.75,17.0
151.75,18.0
151.75,18.5
154.25,20.0
154.0,21.0
154.0,22.5
154.5,24.5
154.5,26.0
154.5,28.0
155.0,29.5
155.0,30.5
150.5,32.5
141.75,33.5
141.75,34.5
135.75,35.0
135.75,36.5
133.0,38.0
133.0,40.5
132.0,42.0
132.0,41.5
131.0,42.5
131.0,44.0
129.75,44.5
129.75,46.0
128.0,46.5
127.0,47.5
127.0,49.5
128.25,51.5
128.25,53.5
129.25,56.0
129.25,65.0
131.0,58.0
131.0,57.0
130.25,57.0
130.25,57.5
129.5,61.0
129.5,65.0
127.25,66.0
127.25,67.0
125.0,68.5
125.0,72.5
124.0,76.0
124.0,79.0
123.0,80.5
123.0,83.0
122.5,84.5
122.5,87.5
122.5,89.0
122.5,90.0
121.0,91.5
121.0,93.5
121.5,93.5
121.5,96.0
122.5,96.5
122.5,97.0
119.25,101.5
119.25,102.0
122.5,102.5
122.5,101.0
122.25,100.0
122.25,99.0
120.5,101.0
120.5,103.0
121.0,99.5
121.0,100.0
121.75,99.0
121.75,104.0
123.5,107.5
123.5,124.0
123.25,121.5
123.25,110.0
123.25,105.5
135.75,108.0
137.75,110.5
137.75,111.0
139.75,111.0
139.75,110.5
141.75,106.5
143.0,103.0
143.0,97.0
144.5,98.0
144.25,107.0
144.25,103.0
141.25,97.0
141.25,99.0
139.5,101.5
139.5,101.0
135.5,102.0
135.5,101.0
126.25,101.0
126.25,103.0
122.5,102.0
122.5,102.0
121.0,103.0
121.0,103.0
120.0,101.5
120.0,101.5
120.0,100.0
120.0,101.5
120.0,100.5
120.0,99.5
119.25,100.0
119.25,99.5
119.25,100.5
119.25,99.5
120.75,97.5
120.75,98.5
120.25,99.0
120.25,102.5
122.75,105.0
122.75,110.5
126.25,103.0
127.75,100.0
127.75,99.5
132.5,94.0
132.5,94.0
135.75,94.0
135.75,91.5
137.0,89.5
137.5,86.5
137.5,84.0
137.5,80.5
137.5,79.5
134.75,77.0
134.75,76.5
130.25,76.0
130.25,75.0
130.5,73.5
130.5,71.5
127.0,70.0
127.0,70.5
121.75,70.5
121.75,69.5
121.0,68.5
121.0,68.0
120.75,66.0
120.75,65.5
120.25,65.0
120.25,64.0
121.0,62.5
121.0,62.0
123.25,61.0
123.25,59.0
126.75,57.5
126.75,56.5
124.5,55.0
124.5,54.0
122.75,53.5
122.75,51.5
123.5,51.0
123.5,49.5
122.75,47.5
122.75,46.5
120.25,45.0
120.25,44.0
119.75,44.0
119.75,43.5
120.0,44.0
120.0,43.5
122.25,42.5
122.25,42.0
123.25,42.0
123.25,42.0
124.0,41.0
124.0,41.0
122.5,41.5
122.5,41.5
123.0,41.0
123.0,39.0
126.75,37.5
126.75,36.5
132.75,37.0
135.75,36.0
135.75,35.5
136.25,35.0
136.25,34.0
139.0,32.5
139.0,31.0
140.75,30.5
142.0,29.5
142.0,29.0
143.0,28.5
143.25,28.5
143.25,28.0
143.25,27.5
144.25,27.0
145.0,25.5
145.0,23.0
146.25,22.5
146.25,22.0
149.25,19.5
150.0,18.5
150.0,16.5
152.0,15.5
151.0,15.0
151.0,13.5
153.5,13.0
152.25,12.5
152.25,11.5
152.0,10.5
152.0,9.0
152.75,7.5
151.75,6.5
151.75,6.5
154.0,6.0
156.0,5.5
156.0,5.5
155.75,6.0
154.0,6.0
154.0,6.0
152.75,6.5
152.75,6.5
149.5,6.5
145.0,6.5
145.0,7.0
145.0,7.5
145.0,7.0
148.0,7.0
148.75,7.5
148.75,7.5
147.0,7.0
147.0,6.5
147.0,6.5
147.0,5.5
147.0,5.0
149.0,4.5
150.5,3.5
150.5,2.0
151.25,1.0
151.5,1.0
151.5,0.5
152.25,0.0
153.0,0.0
153.0,0.0
152.25,0.0
152.25,0.0
152.5,0.0
151.0,0.0
151.0,0.0
150.75,0.0
150.5,0.0
150.5,0.0
150.0,0.0
150.0,0.0
150.25,0.0
150.0,0.0
150.0,0.0
149.75,0.0
152.75,0.0
152.75,0.0
151.5,0.0
152.75,0.0
152.75,0.0
153.0,0.0
153.0,0.0
152.5,0.0
152.5,0.0
152.5,0.0
152.25,0.0
152.25,0.0
151.75,0.0
151.75,0.0
150.5,0.0
146.5,0.0
146.5,0.0
145.0,0.0
145.0,0.0
145.75,0.0
145.75,0.0
147.0,0.0
147.0,0.0
147.0,0.0
147.0,0.0
147.0,0.0
148.25,0.0
148.25,0.0
148.5,0.0
149.5,0.0
149.5,0.0
153.0,0.0
153.0,0.0
152.25,0.0
152.75,0.0
152.5,0.0
152.5,0.0
153.25,0.0
153.25,0.0
154.25,0.0
153.25,0.0
153.25,0.0
155.25,0.0
155.25,0.5
155.25,0.0
156.5,0.0
155.0,0.0
155.0,0.0
152.25,0.0
152.25,0.0
149.0,0.0
146.75,0.0
146.75,0.0
146.25,0.0
146.25,0.0
145.25,0.0
140.25,0.0
140.25,0.0
135.5,0.0
135.5,0.0
138.0,0.0
138.0,0.0
139.75,0.0
143.5,0.0
143.5,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.5,0.0
146.5,0.0
146.5,0.0
148.75,0.0
149.0,0.0
149.0,2.5
149.5,3.0
151.75,3.0
151.75,3.0
152.75,0.5
152.75,0.0
152.75,1.0
151.5,1.0
151.5,1.5
154.25,0.5
151.75,0.0
151.75,0.0
155.25,0.0
152.25,1.5
152.25,1.0
154.5,0.0
154.5,0.0
152.75,0.0
151.0,0.0
151.0,0.0
150.25,0.0
150.0,0.0
150.0,0.0
147.0,0.0
147.0,0.0
142.75,0.0
142.75,0.0
137.25,0.0
134.0,0.0
134.0,0.0
127.75,0.0
127.75,0.0
129.0,0.0
129.0,0.0
130.25,0.0
130.25,0.0
133.0,0.0
133.0,0.5
134.75,2.5
133.0,3.0
133.0,3.5
133.0,4.5
133.0,4.5
133.5,5.0
135.0,8.5
135.0,8.0
136.75,5.0
136.75,5.0
136.75,5.5
136.75,6.0
138.25,7.0
139.5,8.0
139.5,8.5
138.5,8.5
138.5,10.0
142.0,7.5
142.0,9.0
141.25,8.5
136.75,8.5
136.75,8.0
130.5,1.5
130.5,1.5
126.5,0.0
126.5,0.0
126.5,0.0
126.5,0.0
125.75,0.0
125.75,0.0
127.75,0.0
127.75,0.0
128.75,0.0
130.25,0.0
130.25,0.0
131.75,0.0
131.75,0.0
132.0,0.0
132.0,0.0
130.75,0.0
130.75,0.0
131.25,0.0
131.25,0.0
133.0,0.0
133.0,0.0
134.25,0.0
134.75,0.0
134.75,0.0
132.75,0.0
132.75,0.5
129.75,1.0
129.75,1.5
128.75,2.0
128.75,3.0
128.75,3.5
128.75,3.5
133.25,3.5
135.75,3.0
135.75,3.0
137.5,3.0
137.5,3.0
136.5,3.5
136.5,3.0
134.75,2.5
133.75,2.0
133.75,2.0
132.5,2.0
132.5,2.0
130.25,1.5
130.25,1.5
129.0,1.5
129.0,1.5
129.0,1.5
129.0,1.5
125.25,1.5
125.25,2.0
