FHR_denoised,UC
156.5,26.0
153.75,26.5
153.75,26.0
154.5,26.5
154.75,27.5
154.75,28.0
156.25,28.5
156.25,28.0
154.25,28.5
154.25,29.0
154.25,29.5
154.25,29.5
151.0,28.5
151.0,29.0
154.25,30.0
154.0,30.0
154.0,30.5
154.5,30.5
155.0,30.5
155.0,31.0
156.0,31.0
156.0,30.0
153.5,30.0
154.5,31.0
154.5,31.0
154.25,31.0
153.75,31.0
153.75,31.5
153.5,31.0
153.5,31.0
153.5,31.0
153.75,31.0
153.75,31.0
153.75,31.0
153.25,30.5
153.25,30.0
153.0,30.5
154.25,30.5
154.25,30.5
153.75,30.5
153.25,30.5
153.25,30.5
153.0,29.5
152.5,29.5
152.5,29.5
151.75,29.5
151.75,29.5
151.25,29.5
150.5,29.0
150.5,28.5
150.5,28.5
150.5,28.5
151.75,28.0
152.25,27.5
152.25,27.5
152.0,27.5
151.75,27.5
151.75,27.5
151.25,27.0
150.0,26.0
150.0,26.0
151.25,26.5
152.0,26.0
152.0,26.0
151.75,26.0
151.75,25.5
151.75,25.5
150.5,25.5
150.5,25.0
148.75,24.0
151.5,23.5
151.5,23.5
152.0,23.0
152.0,23.0
151.5,23.0
151.25,22.5
151.25,22.0
151.0,21.5
151.0,21.0
151.0,20.5
149.5,20.0
149.5,19.5
150.75,19.5
151.0,19.5
151.0,19.0
150.25,18.5
150.5,18.0
150.5,17.5
149.5,17.0
149.5,17.0
148.75,17.0
149.25,16.5
149.25,16.0
149.5,16.0
149.75,16.0
149.75,15.5
149.75,15.5
149.75,15.5
151.25,15.5
150.5,15.0
150.5,15.0
151.0,15.5
150.75,15.5
150.75,15.5
149.75,15.0
149.75,15.0
149.75,15.0
149.0,15.0
149.0,15.0
148.0,15.0
147.75,15.0
147.75,15.0
148.75,14.5
148.75,14.5
150.75,14.0
150.75,13.5
146.75,14.0
146.75,13.5
147.25,13.5
147.25,13.5
150.0,13.5
150.0,13.0
150.0,12.5
151.25,12.5
151.25,12.5
149.5,12.5
151.0,12.5
151.0,12.0
150.0,12.0
150.0,11.5
151.25,11.5
151.0,11.5
151.0,11.5
151.25,11.5
151.0,12.0
151.0,12.0
152.0,11.5
152.0,11.5
150.75,11.5
149.5,12.0
149.5,12.0
150.25,12.0
152.25,12.0
152.25,12.0
149.75,12.0
149.75,12.0
151.0,13.0
152.0,13.0
152.0,13.0
152.5,13.5
151.75,13.5
151.75,13.5
153.75,13.5
151.75,13.5
151.75,14.5
154.5,15.0
154.5,15.5
151.75,16.0
151.25,16.0
151.25,16.0
150.5,16.5
151.0,17.5
151.0,18.5
151.0,18.5
151.0,19.0
151.0,19.0
151.0,20.5
151.0,21.0
151.0,21.5
151.0,21.5
151.0,21.5
150.75,22.5
152.5,24.0
152.5,24.5
152.75,25.5
152.5,25.5
152.5,25.5
153.75,26.0
153.75,27.0
152.5,28.0
152.5,29.0
152.5,29.5
151.5,30.0
153.0,30.5
153.0,31.0
153.5,31.5
153.25,31.5
153.25,31.5
153.75,32.0
153.75,33.5
154.25,34.0
152.0,34.5
152.0,35.5
155.0,35.5
152.75,36.5
152.75,37.0
155.75,37.0
153.75,37.0
153.75,37.5
154.5,37.5
156.25,38.5
156.25,39.0
155.5,39.0
155.5,39.0
155.5,39.5
154.0,39.5
154.0,39.0
154.5,39.0
154.75,39.5
154.75,39.5
153.25,40.0
153.0,39.5
153.0,39.5
156.25,39.5
153.0,39.5
153.0,39.5
152.75,38.5
154.5,38.5
154.5,38.5
155.0,38.5
155.0,38.5
155.0,38.0
154.5,37.5
154.5,37.5
154.5,37.0
156.75,36.5
156.75,36.0
155.75,36.5
156.25,35.0
156.25,33.5
154.5,34.0
153.75,33.5
153.75,33.0
154.0,33.0
155.0,32.5
155.0,31.5
155.25,31.5
155.25,31.0
155.0,30.5
154.25,31.0
154.25,30.0
155.5,29.0
154.25,29.0
154.25,29.0
155.0,29.0
155.5,28.5
155.5,28.5
156.0,28.5
155.0,28.5
155.0,28.5
154.25,28.5
154.25,28.5
152.5,27.5
151.75,26.5
151.75,27.5
154.25,27.5
155.25,27.5
155.25,27.5
154.5,27.5
154.75,27.5
154.75,27.5
150.5,27.0
153.5,25.5
153.5,25.5
152.25,26.0
152.25,26.0
153.25,26.0
153.0,26.0
153.0,26.0
153.25,25.5
153.25,25.0
153.25,25.0
152.0,25.0
152.25,24.0
152.25,23.5
152.0,23.5
152.0,23.0
151.0,23.0
151.25,22.5
151.25,22.0
150.75,22.0
149.25,22.0
149.25,21.0
149.75,20.0
149.75,20.0
148.75,20.0
149.0,20.0
149.0,20.0
149.0,19.5
147.25,19.0
147.25,19.0
147.25,19.0
147.25,19.0
146.75,19.0
147.0,18.5
147.0,18.5
147.0,18.5
146.75,19.0
146.75,19.0
146.75,18.5
146.75,18.0
145.5,18.0
145.5,18.0
145.75,18.0
145.0,18.0
145.0,18.0
144.75,18.0
144.75,18.0
144.25,18.0
143.75,18.0
143.75,18.0
143.5,18.0
144.75,17.5
144.75,17.0
144.25,17.0
144.25,17.0
144.0,17.0
144.0,17.0
144.0,17.0
144.25,17.0
144.25,16.5
144.75,16.5
144.25,16.5
144.25,16.5
145.0,16.5
145.0,16.0
145.0,16.5
145.0,16.5
146.0,16.5
145.75,16.5
145.75,16.5
146.25,16.5
146.25,17.0
146.25,17.0
146.25,17.0
146.25,17.0
146.0,17.0
146.25,17.0
146.25,17.5
146.25,17.5
146.25,17.5
145.75,17.0
145.5,17.0
145.5,17.0
146.0,17.0
146.0,17.0
146.25,17.5
147.75,17.5
147.75,17.5
148.0,17.5
148.25,17.5
148.25,17.5
147.5,17.0
147.5,17.0
146.0,17.5
145.25,17.5
145.25,17.5
146.25,17.5
146.25,17.5
146.0,17.5
146.5,17.5
146.5,18.0
147.0,18.0
147.5,18.0
147.5,18.0
147.5,18.0
147.5,18.0
148.25,18.5
148.75,18.5
148.75,18.5
150.25,18.5
149.75,18.5
149.75,18.0
150.5,18.5
150.5,19.0
151.25,19.0
151.25,19.5
150.0,19.5
150.0,19.5
150.0,20.0
150.0,20.0
151.25,20.5
151.25,21.0
151.5,21.0
151.5,20.5
151.5,21.5
150.0,22.0
151.25,23.0
151.25,23.0
150.75,23.0
150.75,23.0
151.25,23.5
150.5,24.0
150.5,24.5
150.25,25.0
151.75,26.0
151.75,26.5
150.0,26.5
151.75,26.5
151.75,26.5
152.5,27.5
152.5,28.5
152.5,28.5
152.25,28.5
152.25,27.5
152.5,27.5
151.5,28.0
151.5,28.5
152.25,29.5
152.25,30.0
153.0,30.0
153.25,30.5
153.25,30.5
153.25,31.0
151.5,31.0
151.5,31.0
152.5,31.0
152.0,31.5
152.0,32.0
154.0,33.0
154.25,33.0
154.25,33.5
152.75,33.5
152.75,34.0
154.0,34.0
154.75,34.5
154.75,34.5
154.25,34.5
158.0,34.0
158.0,33.5
155.25,34.0
152.75,34.5
152.75,34.5
154.25,34.5
154.5,34.0
154.5,33.0
155.25,33.0
155.25,32.5
155.5,32.5
155.75,32.5
155.75,32.5
154.5,33.0
156.0,32.5
156.0,32.5
155.5,31.5
153.0,31.0
153.0,30.5
153.5,30.5
155.0,31.0
155.0,31.5
154.75,31.5
154.75,31.0
154.75,31.0
154.75,31.0
155.0,30.0
155.0,30.0
154.75,29.5
154.75,29.5
154.75,29.5
155.25,29.5
155.0,30.0
155.0,29.5
154.25,29.0
155.0,28.5
155.0,28.0
154.5,27.5
154.75,28.5
154.75,28.0
154.25,28.0
154.25,27.5
154.0,27.5
153.5,27.0
153.5,27.0
151.5,27.0
153.0,26.0
153.0,25.5
152.5,26.0
152.5,26.0
151.0,25.5
151.0,25.0
151.0,25.0
152.0,25.0
152.25,24.5
152.25,24.5
152.25,24.0
152.25,23.5
153.25,23.0
153.25,23.0
153.25,23.0
152.25,23.0
152.5,22.5
152.5,22.5
152.0,22.0
152.0,22.0
151.5,22.0
151.5,22.0
151.5,22.0
151.25,21.5
151.5,22.0
151.5,21.0
149.75,20.5
149.75,21.0
147.75,21.0
148.0,21.0
148.0,21.0
148.25,20.5
148.25,20.5
148.75,20.0
148.25,20.0
148.25,20.0
149.0,19.5
149.0,19.0
149.0,19.5
148.75,19.5
148.75,19.5
148.75,19.5
149.5,19.5
149.5,19.0
149.25,19.5
148.5,19.5
148.5,19.0
148.0,18.5
148.0,19.0
148.0,19.0
147.75,19.0
147.75,19.0
147.5,19.0
147.5,19.0
147.0,19.0
147.0,19.0
147.0,19.0
146.5,19.0
146.25,18.5
146.25,18.0
146.5,18.5
146.5,18.5
147.0,18.5
147.0,18.5
147.0,18.5
146.0,18.5
146.0,18.5
146.5,18.5
145.5,18.5
145.5,18.5
145.75,19.0
145.75,19.0
145.75,19.0
145.75,19.0
145.75,19.0
145.0,18.5
145.0,19.0
145.25,19.0
145.5,19.0
145.5,19.0
146.0,19.5
146.0,19.5
146.75,19.5
145.75,19.5
145.75,20.0
147.0,20.0
145.5,20.0
145.5,20.0
146.0,20.0
146.0,19.5
146.25,21.0
146.0,20.5
146.0,21.0
146.25,21.5
146.25,21.0
148.0,21.0
146.5,21.5
146.5,22.0
147.25,21.5
147.25,21.5
149.25,21.5
149.0,21.5
149.0,21.5
148.25,21.5
148.5,21.5
148.5,21.5
149.0,21.5
149.0,21.5
149.0,21.5
148.25,21.5
148.25,21.0
148.5,20.5
149.75,21.0
149.75,21.0
150.0,21.0
150.0,21.0
