FHR_denoised,UC
150.75,9.0
150.75,8.0
152.25,8.0
152.25,9.0
151.5,9.0
152.25,10.0
152.25,10.0
150.75,10.0
150.75,10.0
149.25,10.0
148.5,10.0
148.5,11.0
147.75,11.0
147.75,11.0
145.0,11.0
145.75,11.0
145.75,11.0
146.25,11.0
146.25,11.0
146.25,11.0
147.0,11.0
147.0,11.0
147.0,11.0
148.5,11.0
148.5,11.0
149.25,10.0
149.25,10.0
147.75,10.0
147.0,10.0
147.0,11.0
143.5,11.0
143.5,10.0
139.5,10.0
139.0,10.0
139.0,10.0
143.5,10.0
143.5,10.0
145.0,10.0
146.25,10.0
146.25,11.0
147.0,11.0
147.0,11.0
147.75,11.0
149.25,11.0
149.25,11.0
150.75,11.0
151.5,11.0
151.5,11.0
152.25,11.0
153.0,11.0
153.0,11.0
154.75,11.0
154.75,11.0
155.5,12.0
153.75,12.0
153.75,12.0
150.75,12.0
150.75,12.0
150.75,12.0
149.25,11.0
149.25,11.0
147.0,11.0
147.75,11.0
147.75,9.0
145.75,9.0
142.75,7.0
142.75,7.0
142.25,6.0
142.25,6.0
134.5,5.0
134.5,5.0
129.75,5.0
129.75,5.0
124.5,5.0
124.5,5.0
127.0,5.0
129.25,5.0
129.25,6.0
135.75,6.0
135.75,6.0
140.25,6.0
140.25,6.0
140.25,6.0
135.75,6.0
135.75,6.0
126.0,6.0
126.0,6.0
114.0,5.0
114.0,5.0
114.0,6.0
109.0,6.0
109.0,5.0
91.25,5.0
91.25,5.0
91.25,5.0
94.75,6.0
94.75,6.0
99.0,6.0
99.0,6.0
99.0,6.0
95.5,6.0
95.5,6.0
89.0,6.0
89.0,6.0
89.0,6.0
89.5,6.0
89.5,6.0
89.5,6.0
80.5,6.0
80.5,6.0
80.5,6.0
80.0,6.0
80.0,6.0
80.0,6.0
82.75,6.0
82.75,6.0
82.75,6.0
82.75,6.0
82.75,6.0
82.75,7.0
89.0,7.0
89.0,8.0
89.0,8.0
76.25,7.0
76.25,7.0
76.25,6.0
81.75,6.0
81.75,6.0
86.75,6.0
86.75,6.0
86.75,6.0
82.75,6.0
82.75,6.0
82.75,6.0
86.0,6.0
86.0,6.0
86.0,6.0
86.5,6.0
86.5,6.0
86.5,6.0
80.75,6.0
80.75,6.0
80.75,6.0
88.5,6.0
88.5,6.0
88.25,6.0
88.25,6.0
88.25,6.0
91.25,6.0
91.25,5.0
91.25,5.0
86.5,6.0
86.5,6.0
88.0,7.0
88.0,7.0
88.0,7.0
93.0,7.0
93.0,6.0
93.0,6.0
93.0,6.0
96.5,6.0
103.5,6.0
103.5,6.0
116.75,5.0
116.75,5.0
116.75,6.0
91.5,6.0
91.5,5.0
91.5,5.0
79.5,5.0
79.5,5.0
79.5,5.0
79.25,5.0
79.25,5.0
79.25,5.0
82.75,5.0
82.75,5.0
85.25,5.0
85.25,5.0
85.25,5.0
85.25,5.0
85.25,5.0
85.25,5.0
82.75,5.0
82.75,5.0
82.75,5.0
88.25,5.0
88.25,5.0
89.75,5.0
89.75,4.0
89.75,4.0
95.75,4.0
95.75,4.0
96.75,4.0
96.75,4.0
96.75,5.0
95.75,5.0
95.75,4.0
100.25,4.0
100.25,3.0
100.25,3.0
103.0,3.0
103.0,3.0
103.0,3.0
97.5,3.0
105.75,3.0
105.75,3.0
105.75,4.0
105.75,4.0
