FHR_denoised,UC
138.25,12.0
139.0,12.0
139.0,7.0
139.0,7.0
139.5,7.0
139.5,7.0
139.5,9.0
139.5,9.0
140.75,7.0
140.75,7.0
140.75,5.0
142.25,5.0
142.25,5.0
141.5,5.0
141.5,8.0
142.25,8.0
142.25,9.0
142.25,9.0
142.75,8.0
142.75,8.0
142.75,8.0
142.75,8.0
142.75,10.0
144.25,10.0
144.25,11.0
143.5,11.0
142.75,12.0
142.75,12.0
144.25,14.0
144.25,14.0
144.25,13.0
145.75,13.0
145.75,10.0
146.25,10.0
146.25,0.0
146.25,0.0
147.0,0.0
147.0,0.0
139.5,0.0
139.5,0.0
142.25,0.0
137.0,0.0
137.0,2.0
135.75,2.0
135.75,2.0
137.5,2.0
137.5,0.0
136.25,0.0
135.25,0.0
135.25,0.0
134.5,0.0
134.5,0.0
134.0,0.0
134.0,0.0
134.0,0.0
134.0,0.0
134.0,0.0
136.25,0.0
136.25,13.0
137.5,13.0
137.5,18.0
139.0,18.0
140.25,20.0
140.25,20.0
140.25,22.0
140.25,22.0
141.5,23.0
141.5,23.0
142.25,23.0
143.5,23.0
143.5,22.0
144.25,22.0
144.25,20.0
145.0,20.0
145.75,13.0
145.75,13.0
147.0,8.0
147.75,8.0
147.75,13.0
149.25,13.0
149.25,15.0
150.0,15.0
150.0,14.0
150.0,14.0
150.75,15.0
152.25,15.0
152.25,20.0
152.25,20.0
152.25,24.0
151.5,24.0
151.5,26.0
153.0,26.0
153.0,26.0
153.0,26.0
153.0,24.0
153.75,24.0
153.75,22.0
153.75,22.0
153.75,21.0
153.75,21.0
152.25,24.0
149.25,24.0
149.25,25.0
146.25,25.0
143.5,22.0
143.5,22.0
140.25,21.0
140.25,21.0
140.25,27.0
140.25,27.0
145.0,31.0
145.75,31.0
145.75,30.0
146.25,30.0
146.25,26.0
143.5,26.0
140.75,25.0
140.75,25.0
135.75,30.0
135.75,30.0
128.25,35.0
128.25,35.0
120.5,33.0
120.5,33.0
121.0,27.0
121.0,27.0
123.5,24.0
123.5,24.0
117.25,27.0
117.25,27.0
122.5,28.0
122.5,28.0
122.5,25.0
88.25,25.0
88.25,25.0
103.5,25.0
103.5,30.0
112.25,30.0
112.25,40.0
118.5,40.0
118.5,48.0
111.0,48.0
111.0,47.0
111.0,47.0
89.0,38.0
89.0,38.0
89.0,29.0
88.0,29.0
88.0,27.0
105.0,27.0
105.0,30.0
94.25,30.0
94.25,33.0
94.25,33.0
94.25,34.0
105.75,34.0
112.0,32.0
112.0,32.0
118.5,27.0
118.5,27.0
123.0,25.0
123.0,25.0
127.75,29.0
132.25,29.0
132.25,36.0
133.25,36.0
133.25,38.0
136.25,38.0
136.25,34.0
122.0,34.0
122.0,29.0
133.25,29.0
133.25,24.0
133.25,24.0
132.75,25.0
132.75,25.0
133.25,30.0
133.25,30.0
134.5,37.0
134.5,37.0
137.0,42.0
137.0,42.0
137.5,38.0
135.25,38.0
135.25,28.0
138.25,28.0
138.25,24.0
137.0,24.0
137.0,27.0
136.25,27.0
134.5,31.0
134.5,31.0
134.5,35.0
134.5,35.0
135.75,36.0
135.75,36.0
135.25,34.0
135.25,34.0
135.25,29.0
134.5,29.0
134.5,25.0
135.75,25.0
135.75,26.0
134.5,26.0
134.5,30.0
137.5,30.0
136.25,36.0
136.25,36.0
137.0,41.0
137.0,41.0
137.0,39.0
140.25,39.0
140.25,31.0
141.5,31.0
141.5,24.0
142.75,24.0
142.75,20.0
143.5,20.0
145.0,19.0
145.0,19.0
145.75,21.0
146.25,21.0
146.25,25.0
146.25,25.0
146.25,30.0
147.75,30.0
147.75,34.0
147.75,34.0
148.5,31.0
148.5,31.0
148.5,17.0
147.0,17.0
147.0,6.0
147.0,6.0
147.0,0.0
146.25,0.0
148.5,0.0
148.5,0.0
147.75,0.0
149.25,0.0
