FHR_denoised,UC
132.25,0.0
133.5,0.0
133.5,0.0
133.5,0.0
133.5,0.5
133.5,0.5
132.25,0.5
131.5,1.0
131.5,1.0
130.75,1.5
130.75,2.0
130.75,2.5
130.75,2.5
130.75,1.5
130.75,1.5
130.5,1.5
130.5,1.5
132.0,1.5
132.0,2.0
132.5,1.5
132.5,1.5
131.5,1.5
132.0,1.0
132.0,0.5
133.5,0.5
133.5,0.5
133.5,0.5
133.5,0.5
133.75,0.0
134.25,0.0
134.25,0.0
132.5,0.5
132.5,0.5
131.0,0.0
131.0,0.0
130.75,0.5
130.75,0.0
129.0,0.0
128.5,0.0
128.5,0.5
128.25,0.5
128.25,0.5
128.25,1.0
128.0,1.0
128.25,1.0
128.25,1.5
128.0,2.0
128.0,2.0
126.75,2.5
126.75,3.0
127.5,3.5
127.5,3.0
128.0,3.0
128.0,3.0
128.0,3.5
128.0,4.0
128.75,4.0
127.25,3.5
127.25,3.0
127.25,3.0
125.25,3.0
126.75,2.5
126.75,2.5
127.5,3.0
127.5,2.5
129.25,2.5
129.25,2.0
129.5,2.5
130.25,2.0
130.25,1.5
130.25,1.5
130.25,2.0
129.0,2.0
129.0,2.5
127.75,2.0
127.75,2.5
127.25,2.5
127.25,2.5
128.25,2.5
128.25,3.0
128.75,2.5
128.75,2.0
129.25,1.0
129.25,1.5
130.25,1.5
130.75,1.0
130.75,1.0
130.75,1.0
130.75,1.0
131.5,0.5
131.5,0.0
132.75,0.0
132.75,0.0
133.5,0.0
133.5,0.0
133.5,0.0
133.75,0.0
133.75,0.0
132.25,0.0
132.25,0.0
131.75,0.0
131.75,0.0
131.75,0.0
130.75,0.0
130.75,0.0
129.75,0.0
129.75,0.0
128.5,0.0
128.5,0.0
129.75,0.0
129.75,0.0
129.25,0.0
129.25,0.0
130.0,0.0
131.5,0.0
131.5,0.0
131.5,0.0
130.25,0.0
131.0,0.0
131.0,0.0
130.25,0.5
130.25,0.0
130.5,0.0
130.5,0.0
130.75,0.0
130.75,0.0
130.75,0.0
130.75,0.0
130.5,0.0
130.75,0.0
130.75,0.0
131.25,0.0
131.25,0.0
129.5,0.0
129.5,0.0
130.25,0.0
130.25,0.0
129.75,0.0
129.75,0.0
129.0,0.0
129.0,0.0
129.5,0.0
129.25,0.5
129.25,0.5
130.0,1.0
130.0,1.0
130.75,1.5
130.75,1.5
131.5,1.0
129.5,1.0
129.5,1.0
126.0,1.0
126.0,1.5
126.0,1.5
129.0,1.5
129.0,1.5
130.75,1.5
132.25,1.5
132.25,1.5
132.25,1.5
132.25,1.5
130.75,1.5
130.75,1.5
130.5,2.0
130.5,2.0
131.75,2.0
132.0,2.0
132.0,2.5
131.25,2.5
131.25,2.5
131.75,3.0
131.5,3.0
131.5,3.0
131.25,2.5
131.25,2.5
130.75,2.5
130.75,2.5
130.75,2.5
130.25,3.0
130.5,3.5
130.5,3.5
129.5,4.0
129.5,4.5
128.0,4.0
128.0,4.0
128.75,5.0
128.75,5.5
130.25,6.5
130.25,6.5
130.5,7.5
130.5,7.5
130.5,7.5
129.5,8.5
129.5,9.5
126.75,9.5
122.75,9.5
122.75,9.5
119.25,10.0
119.25,11.0
112.0,11.0
112.0,11.5
111.25,11.5
111.25,12.0
111.25,12.0
123.0,11.5
123.0,12.5
127.25,12.5
127.25,13.0
129.75,13.5
129.75,13.5
129.0,14.5
129.0,14.0
121.75,14.0
121.75,14.5
121.75,15.5
121.75,16.0
116.5,17.0
116.5,17.5
116.25,18.5
116.25,19.0
118.0,19.5
118.0,20.0
121.0,21.0
121.0,22.0
124.0,23.5
124.0,24.5
123.75,25.0
123.75,24.5
124.5,24.0
124.5,23.5
123.5,23.5
123.5,23.5
123.5,23.0
123.25,23.0
123.25,22.5
123.25,22.5
123.5,22.0
123.5,22.0
123.5,21.5
123.5,21.5
121.5,21.5
121.5,21.0
120.0,21.0
120.0,21.0
120.75,21.0
120.25,21.0
120.25,21.5
119.0,22.5
119.0,23.5
117.5,23.5
117.5,24.5
116.5,25.0
115.75,25.5
115.75,26.5
115.75,27.0
112.25,28.0
112.25,29.0
112.5,29.5
112.5,30.5
114.5,31.5
114.5,31.5
116.0,31.5
116.0,32.0
116.0,31.5
118.0,32.0
118.0,33.0
118.0,33.0
118.0,33.0
118.0,33.5
118.0,33.5
118.0,34.0
118.0,34.5
118.0,34.0
113.25,34.0
112.0,34.0
112.0,34.0
110.0,34.0
110.0,33.5
110.0,34.0
111.5,34.5
111.5,34.5
111.5,34.5
111.25,35.5
111.25,34.0
112.5,33.0
112.5,31.0
111.0,32.0
111.0,31.5
111.25,31.5
111.25,31.5
114.5,31.5
114.5,32.0
115.75,33.0
115.75,33.5
112.25,33.5
112.25,32.5
112.25,32.0
112.25,31.5
114.25,30.0
114.5,29.5
114.5,28.0
114.5,27.0
114.5,26.0
114.5,25.0
114.5,24.5
114.5,24.5
108.5,23.0
108.5,22.0
108.5,21.5
109.0,22.0
109.0,22.0
108.0,22.0
108.0,21.5
109.0,21.0
109.0,20.0
110.0,19.5
110.0,20.0
110.0,20.0
110.0,20.5
110.0,21.5
110.25,21.5
110.25,22.0
109.75,22.5
109.75,23.5
110.5,24.0
110.5,24.0
110.5,23.5
110.5,23.5
114.25,23.0
114.25,23.0
107.75,23.0
107.75,22.5
107.75,22.0
110.0,21.5
110.0,21.5
111.25,20.0
111.25,19.0
117.0,18.5
117.0,18.0
118.0,18.0
118.0,17.5
117.5,17.5
117.5,15.5
116.25,15.0
116.25,15.5
115.75,15.0
115.75,14.0
116.25,14.0
116.25,13.5
116.5,13.5
116.5,14.0
118.5,13.5
118.5,13.5
117.75,14.0
117.75,13.5
116.5,12.5
116.5,11.5
115.5,11.0
115.5,10.5
115.5,10.0
116.5,9.5
116.5,9.0
116.0,9.0
116.0,8.5
117.5,9.0
117.5,8.5
117.75,9.0
117.75,9.5
117.75,9.5
117.75,9.0
117.5,9.5
117.5,10.0
118.5,10.0
118.5,10.0
118.0,10.0
118.0,10.0
118.75,10.0
118.75,10.0
119.5,10.0
119.5,10.0
117.75,10.0
117.75,9.5
114.25,8.5
114.25,8.0
118.5,8.0
118.5,7.5
115.75,7.5
115.75,7.5
116.25,7.0
116.25,7.0
118.0,6.5
118.0,5.5
119.75,5.5
119.75,5.0
117.0,4.5
117.0,4.0
118.25,4.0
118.25,3.5
116.5,3.5
116.5,3.0
117.5,3.0
117.5,3.0
117.0,3.0
117.0,3.0
119.25,3.0
119.25,3.5
120.25,4.0
120.25,5.0
121.0,5.5
121.0,6.0
119.0,6.0
119.0,6.0
118.5,6.5
118.5,6.0
118.5,6.5
119.5,6.5
119.5,6.5
119.5,6.5
119.5,6.5
115.0,6.0
115.0,5.5
120.25,5.5
120.25,5.5
114.25,5.5
114.25,5.0
120.75,5.0
120.75,5.0
120.75,5.0
120.75,5.0
120.75,5.0
121.0,5.0
121.0,5.0
120.75,5.0
120.75,5.5
125.75,5.5
125.75,5.5
125.0,6.0
125.0,6.0
124.5,6.0
124.5,5.5
124.5,5.0
128.0,5.0
128.0,5.0
128.0,5.0
126.25,5.0
126.25,5.5
126.25,5.5
126.25,5.5
127.25,5.5
127.25,5.5
127.5,5.5
127.5,5.5
124.0,5.5
124.0,5.5
123.0,5.0
123.0,5.5
123.5,5.5
123.5,5.5
124.0,5.5
124.0,5.0
123.25,5.0
123.25,5.0
121.75,5.5
121.75,5.0
122.25,5.5
122.25,5.5
122.0,5.0
122.0,5.0
124.5,5.0
124.5,4.5
125.25,5.0
128.75,5.0
128.75,5.0
131.5,5.0
131.5,4.5
128.25,4.5
128.25,4.0
127.25,3.5
127.25,3.5
126.25,3.5
126.25,3.5
126.75,2.5
126.75,2.0
126.25,1.5
126.25,1.5
125.25,2.5
125.25,2.5
124.0,2.0
124.0,2.0
121.75,1.5
121.75,1.5
122.5,1.0
124.0,0.5
124.0,1.0
125.0,1.0
125.0,0.5
125.25,0.0
125.25,0.0
126.5,0.0
126.5,0.0
128.5,0.0
128.5,0.0
130.0,0.0
128.0,0.0
128.0,0.0
129.0,0.0
129.0,0.0
128.5,0.0
128.5,0.0
127.0,0.0
127.0,0.0
125.75,0.0
125.75,0.0
125.75,0.0
125.0,0.0
125.0,0.0
124.75,0.0
124.75,0.0
124.0,0.0
124.0,0.0
125.5,0.5
125.5,0.5
125.25,1.0
125.25,0.5
125.25,0.5
125.25,0.5
125.5,0.5
125.5,0.0
125.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
126.75,0.0
126.75,0.0
127.5,0.0
127.5,0.0
128.0,0.0
128.5,0.0
128.5,0.0
128.5,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.25,0.0
128.5,0.0
128.5,0.0
128.5,0.0
128.5,0.0
132.75,0.0
132.75,0.0
132.75,0.0
132.75,0.0
131.5,0.0
131.5,0.0
132.5,0.0
132.5,0.0
133.0,0.0
133.25,0.0
133.25,0.0
132.75,0.0
132.75,0.5
132.75,0.5
132.75,0.5
131.5,0.0
131.5,0.0
131.0,0.0
131.0,0.0
130.5,0.5
130.5,0.5
129.5,0.5
129.5,0.5
129.0,0.0
129.0,0.0
126.75,0.0
126.75,0.5
127.25,0.5
127.25,1.0
127.25,1.0
125.75,1.0
125.75,0.5
124.0,0.0
124.0,0.5
126.0,0.5
126.0,1.0
129.25,1.0
129.25,0.5
129.5,0.5
129.5,0.5
129.0,1.0
129.0,1.0
129.0,1.5
129.25,2.0
129.25,2.0
129.25,1.5
129.25,1.5
127.75,1.5
127.75,2.0
127.25,2.5
127.25,3.0
127.25,2.5
126.75,2.5
126.75,2.5
127.0,2.5
127.0,3.0
128.0,3.5
128.0,4.0
129.75,4.5
129.75,3.5
129.25,3.5
129.25,3.5
129.75,3.5
129.75,3.5
130.5,4.5
130.5,5.0
130.5,5.0
131.5,4.5
131.5,4.0
131.5,4.0
131.5,5.0
129.25,5.5
129.25,5.0
132.0,6.0
132.0,6.5
133.5,6.0
133.5,5.5
132.75,6.5
132.75,6.5
131.5,6.5
131.5,7.5
130.75,7.0
132.5,7.0
132.5,7.0
132.75,6.5
132.75,6.5
134.0,6.5
134.0,6.0
134.0,5.5
134.25,5.5
134.25,5.5
134.25,7.0
134.25,6.5
132.75,5.5
133.25,5.5
133.25,6.5
130.5,6.5
130.5,7.0
130.5,7.0
130.5,7.0
130.5,8.5
134.25,9.0
134.25,9.0
134.25,9.0
134.25,8.5
134.25,9.0
133.75,10.0
133.75,10.5
130.5,11.0
130.5,11.0
127.25,10.5
127.25,10.5
125.75,11.0
125.75,11.0
123.5,11.0
123.5,12.0
121.0,12.5
121.0,13.0
119.75,13.5
119.75,14.0
119.5,14.0
119.5,13.5
122.5,13.5
122.5,14.0
123.5,14.5
123.5,15.0
123.75,16.0
123.75,16.5
124.0,17.0
124.0,17.5
124.25,17.5
124.25,17.0
122.5,16.5
122.5,17.0
122.0,17.5
122.0,17.5
123.5,18.0
123.5,18.5
123.25,19.0
123.25,19.5
123.25,20.0
122.75,20.0
122.75,19.0
123.75,18.5
123.75,18.5
123.5,18.0
123.5,19.0
123.5,20.0
123.5,20.0
124.5,19.5
124.5,19.0
124.5,20.5
124.5,21.0
124.0,21.5
124.0,21.5
124.0,22.5
124.0,24.0
124.5,25.5
124.5,26.5
125.5,28.0
125.5,30.0
125.25,31.5
125.25,28.0
126.25,30.5
126.25,30.0
127.0,31.0
127.0,33.0
129.0,31.0
129.25,29.5
129.25,27.0
129.25,28.0
129.25,28.5
129.25,27.0
129.25,26.5
129.25,26.0
129.25,24.0
129.25,23.5
129.25,23.0
129.25,22.0
129.25,23.0
129.25,24.0
129.25,25.5
129.25,26.0
129.25,26.5
0.0,27.5
0.0,28.5
0.0,28.5
0.0,29.0
0.0,29.0
0.0,29.5
0.0,31.0
0.0,32.0
122.5,32.5
122.5,32.5
122.25,32.5
122.25,32.0
122.25,31.5
122.25,31.0
121.75,30.5
121.75,30.0
122.25,29.5
122.25,29.5
123.0,29.0
123.0,29.5
123.0,29.0
123.0,29.0
122.75,28.0
122.75,27.5
122.5,27.5
122.5,27.5
123.0,27.0
123.0,27.5
123.25,28.0
123.25,28.5
123.0,29.0
123.25,29.5
