FHR_denoised,UC
161.25,0.0
161.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
161.25,0.0
161.25,0.0
161.25,0.0
160.5,0.0
161.25,0.0
161.25,0.0
161.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
163.0,0.0
163.0,0.0
163.0,0.0
163.0,0.0
163.0,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
163.0,0.0
163.0,0.0
163.0,0.0
163.0,0.0
163.0,0.0
162.25,0.0
161.25,0.0
161.25,0.0
163.0,0.0
161.25,0.0
161.25,0.0
158.75,0.0
158.75,0.0
158.75,0.0
159.5,0.0
159.5,0.0
159.5,0.0
158.0,0.0
158.75,0.0
158.75,0.0
159.5,0.0
160.5,0.0
160.5,0.0
159.5,0.0
160.5,0.0
160.5,0.0
160.5,0.0
162.25,0.0
162.25,0.0
160.5,0.0
161.25,0.0
161.25,0.0
160.5,0.0
161.25,0.0
161.25,0.0
161.25,0.0
160.5,0.0
160.5,0.0
160.5,0.0
158.75,0.0
158.75,0.0
153.75,0.0
153.0,0.0
153.0,0.0
153.0,0.0
157.0,0.0
157.0,0.0
154.75,0.0
154.75,0.0
156.25,0.0
157.0,0.0
157.0,0.0
160.5,0.0
160.5,0.0
160.5,0.0
160.5,0.0
162.25,0.0
162.25,0.0
158.75,0.0
158.75,0.0
158.75,0.0
158.0,0.0
160.5,0.0
160.5,0.0
159.5,0.0
161.25,0.0
161.25,0.0
162.25,0.0
161.25,0.0
161.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
163.0,0.0
163.0,0.0
161.25,0.0
160.5,0.0
160.5,0.0
160.5,0.0
159.5,0.0
159.5,0.0
160.5,0.0
159.5,0.0
159.5,0.0
163.0,0.0
162.25,0.0
162.25,0.0
163.0,0.0
163.0,0.0
163.0,0.0
164.0,0.0
164.0,0.0
164.0,0.0
163.0,0.0
164.0,0.0
164.0,0.0
163.0,0.0
162.25,0.0
162.25,0.0
161.25,0.0
163.0,0.0
163.0,0.0
164.0,0.0
163.0,0.0
163.0,0.0
164.0,0.0
164.0,0.0
163.0,0.0
163.0,0.0
165.75,0.0
164.0,0.0
164.0,0.0
164.75,0.0
164.0,0.0
164.0,0.0
164.75,0.0
164.75,0.0
164.75,0.0
164.75,0.0
164.0,0.0
164.0,0.0
164.75,0.0
164.75,0.0
164.75,0.0
164.75,0.0
166.75,0.0
164.75,0.0
164.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
165.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
167.5,0.0
167.5,0.0
166.75,0.0
166.75,0.0
167.5,0.0
167.5,0.0
166.75,0.0
165.75,0.0
165.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
166.75,0.0
167.5,0.0
166.75,0.0
167.5,0.0
167.5,0.0
167.5,0.0
166.75,0.0
166.75,0.0
166.75,0.0
165.75,0.0
165.75,0.0
166.75,0.0
165.75,0.0
166.75,0.0
166.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
164.0,0.0
165.75,0.0
165.75,0.0
165.75,0.0
165.75,0.0
164.75,0.0
164.75,0.0
164.0,0.0
163.0,0.0
163.0,0.0
163.0,0.0
164.0,0.0
164.0,0.0
162.25,0.0
163.0,0.0
163.0,0.0
162.25,0.0
160.5,0.0
160.5,0.0
161.25,0.0
160.5,0.0
160.5,0.0
160.5,0.0
159.5,0.0
159.5,0.0
161.25,0.0
160.5,0.0
160.5,0.0
160.5,0.0
160.5,0.0
160.5,0.0
161.25,0.0
161.25,0.0
161.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
161.25,0.0
160.5,0.0
160.5,0.0
161.25,0.0
161.25,0.0
161.25,0.0
161.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
162.25,0.0
160.5,0.0
162.25,0.0
162.25,0.0
162.25,0.0
160.5,0.0
160.5,0.0
160.5,0.0
159.5,0.0
159.5,0.0
159.5,0.0
158.75,0.0
158.75,0.0
159.5,0.0
158.75,0.0
158.75,0.0
157.0,0.0
153.0,0.0
153.0,0.0
149.25,0.0
150.0,0.0
150.0,0.0
147.0,0.0
147.0,0.0
148.5,0.0
145.0,0.0
145.0,0.0
146.25,0.0
146.25,0.0
145.0,0.0
140.25,0.0
140.25,0.0
138.25,0.0
138.25,0.0
140.25,0.0
143.5,0.0
143.5,0.0
146.25,0.0
146.25,0.0
148.5,0.0
153.75,0.0
153.75,0.0
155.5,0.0
156.25,0.0
156.25,0.0
155.5,0.0
153.75,0.0
153.75,0.0
152.25,0.0
152.25,0.0
148.5,0.0
147.0,0.0
147.0,0.0
141.5,0.0
141.5,0.0
146.25,0.0
140.75,0.0
140.75,0.0
145.0,0.0
145.0,0.0
142.25,0.0
140.75,0.0
140.75,0.0
144.25,0.0
144.25,0.0
142.25,0.0
147.0,0.0
147.0,0.0
146.25,0.0
146.25,0.0
147.75,0.0
145.0,0.0
145.0,0.0
141.5,0.0
141.5,0.0
143.5,0.0
144.25,0.0
144.25,0.0
147.75,0.0
148.5,0.0
148.5,0.0
149.25,0.0
149.25,0.0
150.0,0.0
152.25,0.0
152.25,0.0
152.25,0.0
154.75,0.0
154.75,0.0
153.75,0.0
155.5,0.0
155.5,0.0
153.75,0.0
153.75,0.0
150.0,0.0
149.25,0.0
149.25,0.0
148.5,0.0
150.75,0.0
150.75,0.0
153.0,0.0
153.0,0.0
152.25,0.0
156.25,0.0
156.25,0.0
157.0,0.0
156.25,0.0
156.25,0.0
158.0,0.0
158.75,0.0
158.75,0.0
158.0,0.0
158.75,0.0
158.75,0.0
159.5,0.0
159.5,0.0
159.5,0.0
159.5,0.0
158.75,0.0
158.75,0.0
158.0,0.0
157.0,0.0
157.0,0.0
157.0,0.0
157.0,0.0
157.0,0.0
156.25,0.0
158.0,0.0
158.0,0.0
158.75,0.0
156.25,0.0
156.25,0.0
156.25,0.0
156.25,0.0
153.0,0.0
150.75,0.0
150.75,0.0
153.0,0.0
152.25,0.0
152.25,0.0
151.5,0.0
153.0,0.0
153.0,0.0
151.5,0.0
151.5,0.0
153.75,0.0
153.75,0.0
153.75,0.0
153.75,0.0
151.5,0.0
151.5,0.0
149.25,0.0
149.25,0.0
149.25,0.0
148.5,0.0
148.5,0.0
147.0,0.0
145.0,0.0
145.0,0.0
145.75,0.0
145.75,0.0
144.25,0.0
145.0,0.0
145.0,0.0
145.0,0.0
145.0,0.0
139.0,0.0
145.0,0.0
145.0,0.0
142.75,0.0
142.75,0.0
142.75,0.0
144.25,0.0
144.25,0.0
142.25,0.0
142.25,0.0
141.5,0.0
141.5,0.0
143.5,0.0
138.25,0.0
138.25,0.0
139.0,0.0
139.0,0.0
133.25,0.0
133.25,0.0
137.5,0.0
131.5,0.0
131.5,0.0
135.25,0.0
135.25,0.0
137.0,0.0
137.0,0.0
135.25,0.0
139.0,0.0
139.0,0.0
136.25,0.0
136.25,0.0
137.0,0.0
137.0,0.0
136.25,0.0
132.75,0.0
132.75,0.0
125.0,0.0
125.0,0.0
119.0,0.0
119.0,0.0
125.5,0.0
125.5,0.0
125.5,0.0
93.0,0.0
93.0,0.0
93.0,0.0
89.75,0.0
89.75,0.0
90.75,0.0
90.75,0.0
90.75,0.0
93.25,0.0
93.25,0.0
92.5,0.0
92.5,0.0
92.5,0.0
92.25,0.0
92.25,0.0
92.25,0.0
91.25,0.0
91.25,0.0
92.5,0.0
92.5,0.0
92.5,0.0
91.0,0.0
91.0,0.0
91.0,0.0
90.0,0.0
90.0,0.0
89.0,0.0
89.0,0.0
89.0,0.0
89.25,0.0
89.25,0.0
89.25,0.0
89.5,0.0
89.5,0.0
83.25,0.0
83.25,0.0
83.25,0.0
85.0,0.0
85.0,0.0
85.0,0.0
85.75,0.0
85.75,0.0
85.75,0.0
83.5,0.0
83.5,0.0
83.5,0.0
80.5,0.0
80.5,0.0
80.5,0.0
80.75,0.0
80.75,0.0
80.75,0.0
82.5,0.0
82.5,0.0
82.5,0.0
83.25,0.0
83.25,0.0
83.25,0.0
84.0,0.0
84.0,0.0
83.0,0.0
83.0,0.0
83.0,0.0
80.5,0.0
80.5,0.0
80.5,0.0
83.25,0.0
83.25,0.0
83.25,0.0
84.0,0.0
84.0,0.0
84.0,0.0
82.75,0.0
82.75,0.0
82.75,0.0
82.5,0.0
82.5,0.0
82.5,0.0
82.25,0.0
82.25,0.0
82.25,0.0
88.0,0.0
88.0,0.0
87.75,0.0
87.75,0.0
87.75,0.0
90.0,0.0
90.0,0.0
90.0,0.0
89.75,0.0
89.75,0.0
91.0,0.0
91.0,0.0
91.0,0.0
90.25,0.0
90.25,0.0
90.25,0.0
93.25,0.0
93.25,0.0
93.25,0.0
93.25,0.0
93.25,0.0
95.75,0.0
95.75,0.0
98.75,0.0
98.75,0.0
116.25,0.0
116.25,0.0
130.5,0.0
130.5,0.0
139.5,0.0
138.25,0.0
138.25,0.0
139.0,0.0
139.0,0.0
137.5,0.0
137.5,0.0
123.5,0.0
123.5,0.0
91.25,0.0
91.25,0.0
91.25,0.0
101.0,0.0
101.0,0.0
96.25,0.0
96.25,0.0
96.25,0.0
98.75,0.0
98.75,0.0
92.0,0.0
92.0,0.0
92.0,0.0
98.0,0.0
98.0,0.0
96.25,0.0
96.25,0.0
96.25,0.0
96.25,0.0
96.25,0.0
96.5,0.0
96.5,0.0
96.5,0.0
99.75,0.0
99.75,0.0
100.0,0.0
100.0,0.0
102.75,0.0
102.75,0.0
102.75,0.0
106.75,0.0
106.75,0.0
103.5,0.0
103.5,0.0
109.5,0.0
109.5,0.0
118.0,0.0
118.0,0.0
129.25,0.0
129.25,0.0
141.5,0.0
141.5,0.0
137.0,0.0
145.0,0.0
145.0,0.0
141.5,0.0
141.5,0.0
146.25,0.0
146.25,0.0
146.25,0.0
145.0,0.0
145.0,0.0
145.75,0.0
145.0,0.0
145.0,0.0
148.5,0.0
148.5,0.0
148.5,0.0
148.5,0.0
148.5,0.0
150.0,0.0
150.0,0.0
150.0,0.0
151.5,0.0
150.75,0.0
150.75,0.0
150.0,0.0
150.0,0.0
150.75,0.0
153.0,0.0
153.0,0.0
152.25,0.0
153.75,0.0
153.75,0.0
152.25,0.0
150.0,0.0
150.0,0.0
151.5,0.0
151.5,0.0
147.75,0.0
151.5,0.0
151.5,0.0
147.75,0.0
148.5,0.0
148.5,0.0
148.5,0.0
148.5,0.0
150.0,0.0
151.5,0.0
151.5,0.0
150.0,0.0
149.25,0.0
149.25,0.0
148.5,0.0
148.5,0.0
150.0,0.0
151.5,0.0
151.5,0.0
152.25,0.0
