FHR_denoised,UC
138.0,74.5
138.0,74.0
134.75,73.5
132.25,75.0
132.25,74.5
131.5,74.5
131.5,75.0
129.5,75.5
129.5,76.5
129.5,76.5
129.5,75.5
129.5,75.5
129.5,75.0
129.25,75.0
129.25,73.5
129.25,73.0
129.25,72.5
130.0,72.5
130.0,72.0
131.5,72.0
134.5,70.0
134.5,69.0
136.0,68.5
136.0,68.0
136.0,68.5
136.0,68.5
133.25,69.0
133.25,68.5
128.0,67.5
128.0,66.5
123.5,66.5
123.5,68.0
118.5,67.5
118.5,67.5
123.25,68.0
123.25,67.5
124.25,66.5
124.25,66.5
122.5,66.5
125.0,65.5
125.0,66.0
125.25,65.0
125.25,64.0
127.75,64.0
127.75,64.0
125.75,65.5
125.75,68.0
116.25,69.0
116.25,69.0
116.25,68.5
112.75,68.0
112.75,66.5
112.75,66.0
112.75,71.5
112.75,71.0
112.75,72.0
112.75,69.5
113.0,69.0
113.0,67.5
112.75,70.5
113.0,68.5
113.0,69.0
0.0,70.5
0.0,70.0
0.0,70.0
0.0,69.0
0.0,70.0
100.0,72.0
100.0,73.5
100.0,73.5
99.75,73.0
99.75,72.5
100.75,73.5
100.75,73.0
102.0,73.0
102.0,72.5
103.5,72.5
103.5,71.5
107.0,71.0
107.0,71.0
109.0,70.0
109.0,69.0
109.0,68.5
109.0,66.5
107.5,66.0
107.5,65.5
106.0,65.5
106.0,64.0
106.0,65.0
105.75,64.5
105.75,64.5
105.75,65.0
105.75,64.0
106.0,64.0
106.0,63.0
104.5,64.0
104.5,64.0
105.75,64.0
105.75,64.5
109.75,64.0
109.75,63.5
119.0,64.5
119.0,65.5
119.25,68.5
119.25,68.5
114.25,67.0
114.25,67.5
109.75,68.0
109.75,68.5
106.5,68.5
101.75,69.5
101.75,70.0
101.5,70.0
101.5,68.5
103.75,68.0
103.75,68.0
103.75,67.5
105.75,67.5
105.75,66.5
107.0,66.0
107.0,65.0
106.75,63.5
106.75,63.0
107.75,63.5
107.75,64.0
109.75,63.5
109.75,62.0
113.25,61.5
113.25,61.5
128.0,60.0
128.0,20.0
129.0,20.0
129.0,20.0
123.0,19.5
123.0,20.0
119.25,20.0
119.25,19.5
118.75,18.5
118.75,19.0
116.75,18.5
116.75,19.0
114.5,19.0
114.5,18.5
114.25,17.5
114.25,18.5
117.5,18.0
117.5,17.5
116.75,18.0
116.75,18.5
116.75,20.0
112.75,20.5
112.75,19.5
114.5,19.0
114.5,18.5
115.0,19.0
115.0,18.5
