FHR_denoised,UC
145.75,1.0
147.0,1.0
147.0,2.0
147.0,2.0
147.0,5.0
146.25,5.0
146.25,8.0
147.0,8.0
147.0,11.0
147.0,11.0
146.25,13.0
146.25,13.0
145.75,14.0
145.75,14.0
145.75,12.0
144.25,12.0
144.25,8.0
145.0,8.0
145.0,4.0
144.25,4.0
144.25,3.0
144.25,3.0
143.5,2.0
143.5,2.0
144.25,2.0
145.75,2.0
145.75,2.0
145.0,2.0
145.0,2.0
146.25,2.0
146.25,2.0
146.25,2.0
147.0,2.0
147.0,2.0
146.25,1.0
147.0,1.0
147.0,3.0
147.0,3.0
146.25,5.0
146.25,5.0
145.75,9.0
145.75,9.0
145.75,12.0
145.0,12.0
145.0,13.0
145.0,13.0
145.0,11.0
144.25,11.0
143.5,8.0
143.5,8.0
144.25,6.0
144.25,6.0
144.25,4.0
144.25,4.0
144.25,3.0
145.0,3.0
145.0,3.0
146.25,3.0
147.0,2.0
147.0,2.0
147.0,1.0
147.75,1.0
148.5,1.0
150.0,1.0
150.0,1.0
150.0,1.0
150.75,1.0
150.75,1.0
151.5,3.0
152.25,3.0
152.25,4.0
153.0,4.0
153.0,3.0
151.5,3.0
151.5,2.0
151.5,2.0
150.0,2.0
150.0,2.0
150.0,1.0
149.25,1.0
149.25,1.0
148.5,1.0
147.75,1.0
147.75,1.0
147.0,2.0
147.0,2.0
146.25,3.0
145.75,3.0
145.75,3.0
143.5,3.0
143.5,3.0
142.25,3.0
142.25,3.0
141.5,3.0
142.25,3.0
142.25,3.0
142.25,3.0
142.25,3.0
142.25,3.0
142.25,3.0
142.25,4.0
141.5,4.0
142.25,7.0
142.25,7.0
142.25,9.0
142.25,9.0
142.25,11.0
140.75,11.0
140.75,11.0
142.25,11.0
142.25,9.0
142.25,9.0
142.25,6.0
141.5,6.0
140.75,5.0
140.75,5.0
141.5,4.0
141.5,4.0
140.75,3.0
140.75,3.0
140.75,2.0
140.75,2.0
140.75,2.0
140.25,2.0
140.75,2.0
140.75,2.0
140.25,1.0
140.25,1.0
140.75,1.0
140.75,1.0
141.5,1.0
140.75,1.0
140.75,2.0
142.25,2.0
142.25,3.0
141.5,3.0
140.75,4.0
140.75,4.0
140.25,4.0
140.25,4.0
140.25,3.0
140.25,3.0
140.25,3.0
142.25,3.0
142.25,3.0
142.75,3.0
142.75,3.0
142.75,3.0
143.5,4.0
143.5,4.0
144.25,3.0
144.25,3.0
144.25,3.0
145.0,3.0
145.0,3.0
145.0,3.0
145.0,3.0
145.0,3.0
145.75,3.0
145.75,3.0
144.25,3.0
145.0,3.0
145.0,3.0
144.25,3.0
144.25,5.0
144.25,5.0
144.25,7.0
144.25,7.0
143.5,7.0
143.5,7.0
144.25,6.0
143.5,6.0
143.5,4.0
142.75,4.0
142.75,3.0
142.75,3.0
144.25,3.0
144.25,3.0
144.25,2.0
144.25,2.0
142.75,2.0
142.75,2.0
143.5,2.0
143.5,2.0
143.5,3.0
142.75,3.0
142.75,4.0
143.5,4.0
142.75,4.0
142.75,4.0
143.5,4.0
143.5,4.0
142.75,3.0
142.75,3.0
142.75,3.0
142.75,3.0
142.75,2.0
143.5,2.0
142.75,2.0
142.75,2.0
142.25,2.0
142.25,2.0
142.75,3.0
143.5,3.0
143.5,5.0
143.5,5.0
143.5,6.0
143.5,6.0
143.5,7.0
143.5,7.0
144.25,6.0
144.25,6.0
144.25,5.0
143.5,5.0
143.5,3.0
144.25,3.0
144.25,3.0
144.25,3.0
144.25,2.0
144.25,2.0
144.25,2.0
144.25,2.0
144.25,3.0
145.75,3.0
145.75,6.0
145.0,6.0
145.0,7.0
145.75,7.0
145.75,7.0
145.75,7.0
145.75,7.0
145.75,7.0
147.0,9.0
147.0,9.0
147.0,13.0
147.0,13.0
146.25,17.0
146.25,17.0
147.75,17.0
147.75,17.0
146.25,15.0
147.0,15.0
147.0,11.0
146.25,11.0
146.25,8.0
146.25,8.0
146.25,7.0
146.25,7.0
146.25,7.0
146.25,7.0
147.0,7.0
147.0,7.0
147.0,6.0
146.25,6.0
147.0,5.0
147.0,5.0
147.0,5.0
147.0,5.0
146.25,4.0
147.75,4.0
147.75,4.0
147.0,4.0
147.0,4.0
147.75,4.0
147.75,4.0
147.75,4.0
147.75,5.0
147.75,5.0
147.75,6.0
147.75,6.0
147.75,7.0
146.25,7.0
147.0,9.0
147.0,9.0
145.75,13.0
145.75,13.0
145.75,16.0
145.0,16.0
145.0,19.0
144.25,19.0
144.25,18.0
144.25,18.0
144.25,15.0
144.25,15.0
143.5,11.0
143.5,11.0
144.25,8.0
142.25,8.0
142.25,6.0
141.5,6.0
141.5,4.0
141.5,4.0
140.75,4.0
140.75,4.0
139.5,5.0
139.5,5.0
140.75,5.0
140.75,5.0
140.25,5.0
140.25,5.0
140.25,4.0
139.5,4.0
139.5,4.0
140.75,4.0
139.5,4.0
139.5,4.0
139.5,4.0
139.5,4.0
139.5,5.0
139.5,5.0
139.5,7.0
140.25,7.0
140.25,8.0
140.75,8.0
140.75,9.0
141.5,9.0
140.75,10.0
140.75,10.0
140.75,13.0
140.75,13.0
141.5,15.0
140.75,15.0
140.75,17.0
141.5,17.0
141.5,15.0
140.75,15.0
140.75,10.0
142.25,10.0
142.25,6.0
142.25,6.0
141.5,3.0
141.5,3.0
142.25,2.0
142.75,2.0
142.75,2.0
142.75,2.0
142.75,2.0
142.75,2.0
142.75,3.0
142.75,3.0
142.75,3.0
142.75,3.0
142.75,3.0
142.25,3.0
142.25,5.0
142.75,5.0
142.75,7.0
142.25,7.0
142.75,9.0
142.75,9.0
142.75,13.0
142.75,13.0
141.5,16.0
141.5,16.0
142.25,16.0
140.75,16.0
140.75,14.0
141.5,14.0
141.5,11.0
140.75,11.0
140.75,8.0
140.75,8.0
140.75,6.0
140.75,6.0
141.5,5.0
140.75,5.0
140.75,6.0
142.25,6.0
142.25,6.0
141.5,6.0
141.5,6.0
142.25,6.0
142.25,5.0
142.25,5.0
141.5,5.0
141.5,5.0
142.25,5.0
141.5,5.0
141.5,6.0
141.5,6.0
141.5,6.0
140.25,6.0
140.75,7.0
140.75,7.0
139.5,9.0
139.5,9.0
140.75,12.0
140.75,12.0
140.25,14.0
140.75,14.0
140.75,15.0
140.75,15.0
140.75,13.0
140.25,13.0
141.5,11.0
141.5,11.0
140.75,9.0
140.75,9.0
141.5,8.0
142.25,8.0
142.25,7.0
142.25,7.0
142.25,7.0
142.25,7.0
142.75,7.0
142.75,7.0
142.75,9.0
142.75,9.0
143.5,10.0
143.5,10.0
142.75,10.0
143.5,10.0
143.5,10.0
142.75,10.0
142.75,11.0
142.75,11.0
142.75,11.0
142.75,11.0
142.75,10.0
142.75,10.0
142.75,9.0
142.75,9.0
142.75,10.0
142.25,10.0
142.25,11.0
141.5,11.0
141.5,10.0
141.5,10.0
142.25,9.0
142.25,9.0
140.75,7.0
140.75,7.0
140.75,6.0
140.75,6.0
140.75,6.0
140.75,6.0
140.75,8.0
141.5,8.0
141.5,10.0
141.5,10.0
142.25,13.0
142.25,13.0
142.25,16.0
142.25,16.0
142.25,19.0
142.25,19.0
142.25,21.0
142.75,21.0
142.75,21.0
142.75,21.0
142.75,18.0
142.75,18.0
142.75,14.0
142.25,14.0
142.25,11.0
142.25,11.0
142.25,10.0
142.25,10.0
141.5,9.0
141.5,9.0
142.25,9.0
142.25,9.0
141.5,8.0
141.5,8.0
142.25,7.0
141.5,7.0
141.5,6.0
142.25,6.0
142.25,6.0
142.75,6.0
142.75,6.0
142.75,6.0
142.25,7.0
142.25,7.0
143.5,10.0
142.75,10.0
142.75,14.0
143.5,14.0
143.5,17.0
144.25,17.0
143.5,21.0
143.5,21.0
144.25,22.0
144.25,22.0
143.5,19.0
143.5,19.0
143.5,14.0
143.5,14.0
143.5,10.0
143.5,10.0
143.5,7.0
143.5,7.0
143.5,7.0
143.5,7.0
143.5,7.0
142.75,7.0
142.75,7.0
143.5,7.0
143.5,6.0
