FHR_denoised,UC
137.75,6.0
137.75,6.5
137.75,6.0
137.75,6.0
138.0,6.0
138.0,6.0
137.75,7.5
137.75,6.5
139.25,5.5
139.75,6.5
139.75,7.0
139.5,6.0
139.5,6.5
139.75,9.0
139.75,8.0
138.25,9.0
138.25,9.5
139.0,10.0
139.0,10.0
139.25,10.0
138.5,10.0
138.5,10.5
140.75,10.0
140.75,10.0
140.5,10.0
140.75,9.5
140.75,9.5
139.75,9.0
139.75,9.5
139.5,10.0
141.5,10.0
141.5,10.5
143.5,10.0
143.5,10.5
140.75,11.0
140.75,11.5
142.25,12.5
142.0,10.5
142.0,10.0
143.5,11.0
144.25,10.5
144.25,10.5
142.0,10.0
143.0,10.5
143.0,11.0
142.25,11.0
142.25,10.5
142.5,9.0
142.5,9.0
142.25,9.5
142.0,12.0
142.0,11.5
140.25,10.5
140.25,10.0
140.5,8.5
140.5,6.0
140.5,6.0
140.25,6.0
140.5,5.0
140.25,4.5
140.5,4.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.5
0.0,2.0
0.0,2.5
0.0,2.5
0.0,3.5
0.0,3.5
0.0,3.0
146.5,3.5
146.5,5.5
147.5,6.0
147.75,4.0
147.75,4.0
147.75,4.5
146.25,6.5
146.25,6.0
145.25,6.0
145.25,6.5
145.75,7.0
147.0,8.5
147.0,10.0
147.0,9.5
146.75,10.5
146.75,11.5
146.75,12.5
146.75,13.5
146.75,14.5
147.0,12.5
147.0,11.5
147.0,12.0
147.0,14.0
130.00000000000003,15.5
130.00000000000003,17.0
130.00000000000003,17.5
130.00000000000003,17.5
130.00000000000003,18.0
130.00000000000003,18.0
130.00000000000003,19.0
130.00000000000003,20.0
130.00000000000003,20.5
130.00000000000003,21.5
142.5,23.0
142.5,23.5
142.0,24.0
142.75,25.0
142.75,25.5
142.75,25.0
142.75,26.5
144.75,25.5
142.5,26.0
142.5,27.5
142.25,27.5
142.25,28.0
141.75,28.5
141.0,27.5
141.0,27.5
142.0,27.5
142.0,28.5
141.5,28.0
141.5,29.5
141.75,30.5
142.25,30.5
142.25,31.0
140.5,30.5
140.5,31.0
138.0,32.0
138.0,35.0
138.0,39.0
138.0,40.0
138.0,36.5
138.0,35.5
138.0,36.0
138.0,33.0
137.75,32.5
137.75,31.5
137.75,32.0
137.75,32.0
137.75,31.5
137.75,30.5
137.75,33.0
137.75,32.0
130.00000000000003,30.0
130.00000000000003,32.0
130.00000000000003,33.5
130.00000000000003,34.0
130.00000000000003,37.5
130.00000000000003,40.5
130.00000000000003,40.0
138.5,40.5
138.5,41.0
138.25,40.5
138.25,42.5
137.25,41.5
137.25,42.5
136.25,43.5
135.25,45.0
135.25,42.5
135.5,43.5
135.5,42.5
135.0,43.0
135.0,44.0
135.0,44.0
135.0,43.5
135.0,43.0
133.0,43.0
131.5,42.0
131.5,39.5
131.5,40.5
131.5,41.0
131.0,41.0
131.0,42.0
130.5,44.0
130.5,43.5
130.0,42.5
130.0,44.0
126.75,43.0
126.75,43.0
124.25,40.5
124.25,43.5
123.75,43.0
123.75,43.0
125.25,45.0
125.25,44.0
124.25,43.5
124.25,44.0
123.0,46.5
123.0,45.0
120.5,47.5
120.5,49.5
123.0,51.5
124.5,49.0
124.5,50.0
126.75,50.0
126.75,51.0
128.0,53.5
128.0,51.0
129.5,51.0
129.5,51.0
129.25,53.5
129.25,52.5
129.25,49.5
129.0,49.0
127.75,46.5
127.75,49.5
127.25,47.0
127.25,46.5
128.5,46.5
128.5,49.0
128.0,50.5
128.0,52.0
129.5,57.5
129.5,64.0
129.25,68.5
