FHR_denoised,UC
138.5,64.0
139.0,63.5
139.0,63.0
140.75,62.5
141.25,62.0
141.25,62.0
142.75,60.5
142.75,60.5
144.75,61.0
146.5,61.0
146.5,61.0
148.0,61.0
148.0,61.0
149.0,60.0
149.0,60.0
151.25,60.0
151.25,58.5
148.5,58.5
147.0,59.5
147.0,61.0
143.5,61.5
143.5,62.0
140.0,62.0
140.0,62.0
138.5,61.5
126.75,61.5
126.75,62.5
126.75,63.5
106.0,64.5
106.0,65.0
104.25,65.5
104.25,65.5
101.25,66.0
101.25,66.0
101.25,66.0
100.0,66.5
100.0,66.0
102.25,64.0
102.25,61.5
105.25,60.0
105.25,60.0
105.25,61.0
105.25,62.0
105.25,64.0
104.5,65.0
104.5,65.5
104.5,62.0
104.5,58.5
104.0,57.5
104.0,58.0
104.0,58.0
105.0,58.5
105.0,57.0
105.25,55.5
105.25,54.5
106.0,53.5
106.0,52.5
107.5,51.5
107.5,51.5
109.25,51.0
109.25,51.5
109.25,51.5
110.5,51.0
110.5,51.0
111.5,50.5
111.5,50.5
112.0,50.5
112.0,51.0
112.75,51.0
112.75,51.0
113.5,50.5
113.5,50.0
113.75,49.0
113.75,48.5
114.0,49.0
114.0,50.0
115.0,50.0
115.0,50.5
115.25,50.5
115.25,50.5
115.5,50.5
115.5,50.5
116.75,51.0
116.75,51.5
116.75,52.0
117.0,53.0
117.0,53.5
117.75,54.5
117.75,55.0
118.75,54.5
118.75,54.0
119.75,55.0
119.75,55.5
120.75,56.5
121.5,56.0
121.5,54.5
120.75,54.5
120.75,54.5
120.75,54.5
119.5,55.0
119.5,55.5
118.75,56.0
118.75,56.5
120.75,57.0
122.75,57.5
122.75,58.5
123.0,59.0
123.0,59.5
122.75,60.0
122.75,60.5
123.5,59.5
123.5,56.0
123.0,54.0
123.0,54.0
123.25,55.0
123.25,56.0
122.75,55.0
122.75,54.0
122.5,53.0
122.5,52.5
124.0,54.0
124.75,56.0
124.75,57.5
124.75,58.5
125.25,59.0
125.25,59.5
121.75,60.0
121.75,58.5
120.25,55.5
120.25,56.0
119.5,57.5
119.5,58.5
118.5,58.0
118.5,57.5
118.75,57.5
118.75,56.5
122.0,56.0
122.0,56.0
128.0,58.0
132.0,55.5
132.0,54.0
132.75,53.5
132.75,53.5
133.75,54.0
133.75,54.0
135.25,53.5
137.5,53.0
137.5,52.0
139.5,52.0
139.5,51.0
141.0,51.0
142.5,51.0
142.5,51.0
144.25,49.0
144.25,48.5
146.5,47.0
147.75,46.0
147.75,46.0
149.25,45.5
150.5,44.5
150.5,44.5
151.0,44.5
153.0,44.5
153.0,43.5
154.5,43.0
156.25,42.0
156.25,41.5
157.0,41.0
157.0,40.5
157.0,40.5
157.75,39.5
157.0,39.5
157.0,39.0
154.25,39.0
154.25,39.0
154.25,38.5
154.25,38.0
154.25,37.5
154.25,37.0
154.5,36.0
154.5,36.5
154.5,36.5
154.5,37.0
154.5,37.5
130.75000000000006,37.5
130.75000000000006,36.5
130.75000000000006,35.5
130.75000000000006,35.5
130.75000000000006,35.5
130.75000000000006,36.5
128.5,36.5
128.5,36.0
128.5,36.0
128.5,35.5
128.25,35.0
128.25,35.0
128.0,35.5
128.25,35.5
128.25,35.5
128.75,35.0
128.75,34.5
130.25,34.0
130.25,34.0
130.25,33.5
130.25,34.0
131.5,34.0
132.5,34.5
132.5,34.5
132.75,33.5
132.75,33.5
133.75,33.0
133.75,33.5
133.5,34.0
133.5,34.0
133.75,34.5
132.75,34.0
132.75,34.0
131.5,34.5
131.5,34.0
132.5,33.5
132.5,34.0
130.0,34.0
130.0,34.5
129.5,35.0
129.5,35.5
131.25,36.5
134.0,38.0
134.0,39.5
134.75,38.5
134.75,39.0
135.0,39.5
135.0,40.0
135.0,40.0
135.0,40.0
134.75,40.0
133.0,39.0
133.0,37.5
132.25,36.5
132.25,36.5
130.75,37.0
130.75,38.0
130.0,36.5
130.0,35.5
126.25,33.5
126.25,34.0
126.0,36.5
126.0,44.5
125.75,56.0
125.75,60.5
125.75,54.0
125.75,50.0
125.0,52.0
125.0,61.5
125.0,63.5
125.0,64.0
125.0,61.5
125.0,72.0
124.75,79.5
124.75,69.0
125.0,64.0
124.75,65.5
124.75,59.0
130.75000000000006,54.5
130.75000000000006,54.5
130.75000000000006,53.0
130.75000000000006,52.0
130.75000000000006,48.5
130.75000000000006,44.5
126.0,41.0
126.0,39.0
126.5,40.0
126.5,44.5
125.5,46.0
125.5,54.0
125.0,63.0
125.0,51.0
124.0,48.5
124.0,51.5
124.5,52.5
124.5,49.0
124.5,48.5
124.5,48.5
124.5,47.5
124.5,44.5
124.5,42.5
124.5,40.0
124.5,38.5
124.5,37.5
124.5,36.5
124.25,35.0
124.25,35.0
124.25,34.5
126.75,34.5
126.75,34.5
126.75,35.5
126.75,35.5
125.75,35.5
125.75,35.5
124.5,35.0
124.5,36.5
124.0,36.5
124.0,36.0
123.5,36.0
123.5,36.0
123.0,36.0
123.0,35.5
123.75,36.5
123.75,37.0
123.5,38.0
123.5,37.5
124.0,36.5
124.0,36.5
124.75,36.5
124.75,36.5
124.5,37.0
124.5,37.5
124.5,39.0
125.0,39.5
125.0,39.0
125.0,38.5
125.0,38.0
126.0,38.5
126.0,38.0
126.25,38.5
126.25,39.0
125.25,40.0
125.25,41.0
125.25,42.0
125.25,41.5
124.75,41.5
124.75,41.5
125.25,41.5
125.25,41.5
126.75,42.0
126.75,42.0
129.0,43.0
130.25,43.5
130.25,44.5
129.25,45.5
129.25,45.5
129.5,44.5
129.5,44.5
129.0,44.5
129.0,45.0
129.25,45.0
129.25,46.0
129.0,46.5
129.0,48.0
128.5,48.5
127.25,48.5
127.25,48.0
126.0,48.0
126.0,48.5
127.0,48.5
127.0,48.5
127.5,50.0
127.5,50.5
127.75,51.0
127.75,52.0
127.25,52.5
127.25,52.0
126.75,51.5
126.75,52.0
128.0,52.0
128.0,52.5
129.0,52.5
128.0,52.5
128.0,53.0
128.5,53.0
128.5,53.5
127.0,54.5
127.0,56.5
126.75,55.0
126.75,54.5
127.0,55.0
127.0,55.5
128.75,55.5
128.75,56.5
131.5,56.5
133.5,58.5
133.5,59.5
135.0,60.0
135.0,60.0
136.25,59.5
136.25,59.5
138.0,60.0
139.5,60.0
139.5,61.0
138.75,62.0
138.75,62.5
139.0,63.5
