FHR_denoised,UC
130.5,30.0
130.5,32.0
137.5,34.0
137.5,35.0
139.5,32.0
139.5,31.0
140.25,29.5
141.5,33.5
141.5,36.0
140.75,34.5
140.75,32.5
143.5,31.5
145.0,29.5
145.0,30.5
145.75,34.0
145.75,35.0
145.75,33.0
147.75,32.0
147.75,31.0
148.25,31.0
147.0,33.0
147.0,35.0
147.75,32.0
147.75,32.0
146.0,29.5
146.0,31.5
145.75,35.5
144.5,35.0
144.5,33.0
143.25,33.0
143.25,33.0
140.75,31.0
139.5,32.0
139.5,35.0
139.0,33.5
139.0,32.0
137.0,32.0
137.0,30.5
132.5,30.0
132.5,31.5
132.5,35.0
132.5,34.5
132.5,33.0
132.5,34.0
132.5,32.5
132.25,32.0
132.25,35.5
132.25,38.5
132.25,37.5
132.25,36.5
132.25,37.0
130.5,36.0
130.5,35.0
130.5,33.5
130.5,33.5
117.25,34.5
117.25,36.0
118.0,37.5
118.0,35.5
118.75,32.5
118.75,30.0
119.75,31.0
120.5,33.5
120.5,34.0
123.0,32.0
123.0,31.0
127.5,30.0
127.5,30.0
127.5,32.0
123.75,31.0
123.75,32.0
123.75,33.5
121.0,34.5
120.75,34.0
120.75,33.5
122.25,31.5
122.25,30.5
122.25,30.5
123.75,32.0
123.75,32.5
124.25,33.0
124.25,31.0
126.25,30.0
129.0,30.0
129.0,30.0
130.75,28.0
130.75,29.0
131.25,31.0
131.25,30.5
131.75,30.0
131.75,30.0
132.75,29.5
132.75,29.5
134.25,29.5
134.25,30.5
134.25,32.5
135.25,31.0
136.75,33.0
136.75,31.5
139.5,31.0
140.75,30.0
140.75,29.5
141.0,31.5
141.0,33.5
140.75,31.0
140.75,31.0
140.0,31.5
138.75,31.5
138.75,31.5
137.5,31.0
137.5,29.5
136.25,29.5
136.25,31.0
135.25,31.5
137.75,33.0
137.75,31.5
139.75,31.0
139.75,30.0
141.5,29.0
141.25,31.5
141.25,34.0
140.5,33.0
140.5,33.0
141.75,32.5
141.75,34.0
140.75,32.5
139.5,34.5
139.5,38.0
142.0,37.0
142.25,35.5
142.25,36.0
145.0,34.0
145.0,29.5
148.25,28.5
148.25,28.5
148.25,29.0
148.0,29.5
148.0,28.0
152.0,27.0
152.5,25.5
152.5,26.0
156.0,26.0
155.5,25.5
155.5,25.0
155.25,25.0
157.5,25.5
157.5,26.0
152.75,26.0
152.75,27.0
150.25,27.0
150.25,27.5
147.25,26.5
147.25,25.5
142.5,26.5
142.5,31.0
140.25,34.0
140.25,33.5
135.75,31.5
135.75,32.0
135.0,33.0
133.5,32.5
133.5,33.0
129.75,32.5
129.75,31.0
127.0,34.5
127.0,38.0
130.0,39.5
130.0,38.0
132.25,37.5
132.25,37.0
140.25,35.5
142.25,34.5
142.25,33.5
145.75,37.0
147.0,39.0
147.0,37.5
148.0,37.5
148.0,37.5
148.5,35.0
148.5,33.5
148.5,32.5
148.25,31.5
146.0,32.5
146.0,34.0
144.5,36.0
144.5,35.0
143.25,33.5
143.25,32.5
141.5,32.0
140.75,32.5
140.75,32.0
137.25,34.0
137.25,36.0
136.75,34.5
136.75,33.5
138.75,32.0
140.75,31.5
140.75,33.0
142.75,34.5
142.75,35.5
144.75,35.0
147.0,35.0
147.0,35.5
148.25,34.0
150.25,33.0
150.25,33.0
150.0,34.5
150.5,38.5
150.5,41.0
150.25,39.0
150.25,35.5
151.25,34.5
154.5,34.0
154.5,34.0
154.25,35.5
154.5,35.0
154.5,40.0
153.25,36.0
155.5,35.5
155.5,34.5
155.75,33.5
156.25,32.0
156.25,32.0
157.75,35.0
158.25,35.5
158.25,34.0
157.5,33.5
157.25,33.5
157.25,33.0
161.0,32.0
161.75,33.0
161.75,35.0
163.25,36.0
160.75,35.0
160.75,33.5
159.0,34.0
158.75,33.5
158.75,33.0
157.0,32.5
155.25,33.5
155.25,35.5
155.0,35.0
153.25,33.5
153.25,33.0
151.5,32.0
151.5,32.0
150.0,33.5
147.25,34.0
147.25,33.0
139.5,36.0
139.5,35.0
140.5,33.0
140.5,32.5
142.75,31.5
144.25,32.5
144.25,33.0
146.5,34.0
147.25,33.5
147.25,33.5
149.25,33.0
148.25,33.0
148.25,35.0
147.5,35.5
147.5,34.0
150.5,34.0
150.5,34.0
150.5,34.0
151.0,35.0
151.5,35.0
151.5,36.0
151.75,36.5
151.75,36.0
151.5,36.0
152.25,36.0
152.25,36.0
151.25,35.5
152.25,36.0
152.25,38.0
152.75,38.5
153.0,37.5
153.0,37.5
153.25,38.0
153.25,37.0
153.5,37.5
155.0,39.0
155.0,39.0
154.75,36.5
155.25,35.5
155.25,36.0
156.75,35.0
157.0,36.5
157.0,37.0
156.5,35.5
156.5,36.0
156.5,37.0
156.25,36.0
156.5,34.5
156.5,35.0
155.5,36.0
155.5,37.0
155.5,37.5
155.5,36.5
155.5,37.0
155.25,37.5
155.25,36.0
155.25,35.5
151.0,35.0
150.5,36.0
150.5,37.5
151.0,37.5
151.0,36.0
150.0,36.0
148.75,36.0
148.75,35.5
149.5,35.5
149.5,37.5
149.0,40.0
146.75,39.0
146.75,37.0
146.75,35.5
147.75,36.0
147.75,37.0
149.25,36.5
149.25,36.5
149.5,37.5
151.5,38.0
151.5,38.0
152.25,36.5
151.75,36.0
151.75,35.5
152.5,34.5
151.5,35.0
151.5,36.0
152.25,36.5
152.25,35.0
153.25,34.0
154.0,36.5
154.0,36.5
153.25,33.5
155.0,34.0
155.0,35.5
156.5,37.5
156.0,37.5
156.0,36.0
155.75,36.5
157.75,35.5
157.75,34.0
157.0,34.0
157.0,35.0
156.0,36.0
159.5,37.5
160.75,36.0
160.75,36.0
162.5,35.0
162.5,35.5
161.25,35.0
158.75,35.0
158.75,37.0
158.25,39.5
161.25,40.5
161.25,36.5
160.5,37.0
160.0,36.0
160.0,36.5
159.0,37.5
159.0,39.0
159.0,38.0
159.0,37.5
157.75,38.0
157.0,36.5
157.0,35.0
156.25,34.5
156.25,35.0
154.5,36.0
152.75,35.5
152.75,35.0
151.0,35.0
151.25,34.5
151.25,34.0
149.75,35.0
149.75,33.5
149.75,31.5
149.0,35.5
149.0,39.5
148.75,35.5
149.5,34.5
149.5,34.0
149.0,34.0
149.0,36.0
148.75,39.0
148.75,37.0
148.75,36.5
148.75,36.0
148.75,35.5
148.75,35.5
149.0,35.5
149.0,38.5
146.0,39.5
146.0,36.0
146.5,36.0
147.5,35.0
147.5,35.0
147.0,38.5
148.0,39.5
148.0,36.0
147.5,36.5
147.5,36.5
146.75,35.0
145.5,37.0
145.5,38.0
142.5,35.5
142.5,34.5
136.0,35.0
136.0,34.5
134.25,34.0
134.25,33.5
134.0,34.0
133.75,35.0
133.75,34.0
133.75,32.5
133.75,33.0
134.25,33.5
134.25,33.5
135.5,32.5
138.25,32.0
138.25,32.0
141.25,32.0
141.25,31.5
143.5,32.0
145.25,32.5
145.25,32.0
143.25,32.0
144.5,34.0
144.5,34.0
143.0,33.0
143.0,32.5
