FHR_denoised,UC
128.25,32.0
128.25,31.0
128.25,31.0
128.25,35.0
127.75,35.0
127.75,33.0
127.75,33.0
127.75,28.0
129.25,28.0
129.25,28.0
130.5,28.0
131.0,33.0
131.0,33.0
129.75,36.0
129.75,36.0
129.75,37.0
129.75,37.0
129.25,38.0
129.25,38.0
128.75,37.0
128.75,37.0
128.75,29.0
128.75,29.0
127.75,25.0
127.75,25.0
126.5,32.0
128.25,32.0
128.25,39.0
128.25,39.0
128.25,44.0
129.75,44.0
129.75,47.0
130.5,47.0
130.5,49.0
131.0,49.0
131.0,48.0
134.0,48.0
135.75,47.0
135.75,47.0
139.0,47.0
139.0,47.0
141.5,45.0
144.25,45.0
144.25,41.0
145.0,41.0
145.0,40.0
145.0,40.0
147.0,40.0
147.0,40.0
145.75,39.0
145.75,39.0
147.0,43.0
145.0,43.0
145.0,46.0
143.5,46.0
143.5,47.0
142.25,47.0
141.5,49.0
141.5,49.0
137.0,51.0
137.0,51.0
140.75,51.0
140.75,51.0
139.0,51.0
139.5,51.0
139.5,51.0
138.25,51.0
138.25,47.0
139.5,47.0
139.0,39.0
139.0,39.0
140.25,32.0
140.25,32.0
139.5,33.0
139.5,33.0
140.75,39.0
140.25,39.0
140.25,43.0
140.25,43.0
140.25,45.0
140.75,45.0
142.25,47.0
142.25,47.0
142.25,48.0
142.25,48.0
143.5,46.0
144.25,46.0
144.25,43.0
145.75,43.0
145.75,41.0
146.25,41.0
147.0,42.0
147.0,42.0
148.5,45.0
148.5,45.0
149.25,43.0
150.0,43.0
150.0,36.0
148.5,36.0
150.0,32.0
150.0,32.0
150.75,29.0
150.75,29.0
151.5,27.0
151.5,27.0
151.5,25.0
152.25,25.0
151.5,24.0
151.5,24.0
151.5,27.0
150.0,27.0
150.0,33.0
148.5,33.0
148.5,36.0
148.5,36.0
150.0,37.0
150.0,37.0
150.0,37.0
149.25,37.0
149.25,36.0
149.25,36.0
149.25,40.0
149.25,40.0
147.75,47.0
147.75,47.0
149.25,52.0
