FHR_denoised,UC
139.75,22.0
140.75,22.0
140.75,23.0
140.25,24.0
140.25,25.0
141.5,27.0
141.25,28.0
141.25,27.5
139.5,27.0
139.5,26.0
141.75,26.0
141.75,26.0
141.75,26.5
141.75,26.5
141.75,26.0
141.75,26.0
141.75,27.0
141.25,29.0
141.25,30.0
141.25,31.5
141.25,33.5
141.25,33.5
141.25,34.0
141.5,34.0
141.5,34.0
139.25,34.0
139.25,34.5
139.0,35.0
140.0,35.0
140.0,35.0
140.5,35.0
140.5,35.5
140.75,36.0
140.75,38.0
141.75,40.0
141.5,40.5
141.5,41.0
140.75,41.5
140.75,41.5
140.5,42.0
140.25,42.0
140.25,43.0
140.25,43.0
140.25,43.0
140.25,43.5
140.25,43.0
139.75,44.0
140.0,45.5
140.0,46.5
140.75,48.0
140.75,49.5
141.0,50.5
140.0,51.0
140.0,51.0
140.0,51.0
140.0,51.5
139.75,52.0
139.75,52.0
140.0,52.5
140.5,52.5
140.5,53.0
140.75,53.5
140.75,54.0
140.75,55.0
140.75,56.0
140.75,58.0
139.5,58.5
139.5,60.0
137.75,61.0
137.75,62.0
137.0,63.0
137.5,64.0
137.5,65.5
138.0,66.5
138.0,67.0
138.5,66.5
138.5,67.0
138.5,67.5
138.5,67.5
138.5,67.5
138.5,68.0
138.5,68.0
138.5,68.0
138.5,68.5
138.75,69.5
138.25,70.5
138.25,72.0
138.5,73.0
138.5,74.0
137.5,76.0
137.5,76.5
137.0,76.5
136.5,76.5
136.5,76.5
136.0,77.5
136.0,77.0
135.5,78.5
135.5,78.5
133.75,80.0
133.75,82.0
132.75,83.0
133.25,84.5
133.25,85.0
133.0,86.0
133.0,85.5
133.5,87.5
133.5,86.5
135.0,87.0
135.0,88.5
135.75,91.0
135.5,92.5
135.5,93.5
136.0,93.5
136.0,90.0
136.75,88.5
137.5,90.0
137.5,90.5
138.25,90.0
138.25,90.0
138.0,89.5
138.0,88.5
138.0,88.0
138.25,88.0
138.25,87.5
138.25,88.0
138.25,87.5
138.0,87.5
138.0,88.0
137.75,87.5
136.75,88.5
136.75,89.0
136.75,89.5
136.75,90.5
136.0,91.5
136.0,91.5
135.75,90.5
135.75,89.5
135.25,89.5
136.25,89.0
136.25,88.5
137.0,88.5
137.0,88.0
137.5,86.5
137.5,86.0
138.0,85.5
138.5,84.5
138.5,83.5
139.0,83.0
139.0,82.0
139.25,82.0
139.25,81.5
139.25,81.0
138.5,81.0
138.5,82.0
139.0,83.0
139.0,83.5
140.0,83.5
140.5,82.5
140.5,81.5
141.75,80.5
141.75,80.0
141.5,80.0
141.75,79.0
141.75,78.0
141.5,78.0
141.5,78.0
141.0,75.5
141.25,72.0
141.25,70.5
141.25,70.0
141.25,68.0
141.5,67.5
141.5,66.0
141.0,65.0
141.75,64.0
141.75,63.5
142.5,62.0
142.5,62.5
143.75,64.0
143.5,64.0
143.5,63.5
142.0,60.5
142.0,58.5
142.5,57.5
142.75,56.0
142.75,55.5
142.0,54.0
142.0,53.0
141.5,51.5
139.75,50.0
139.75,48.5
137.25,47.5
137.25,47.0
135.0,47.5
135.0,48.0
134.25,48.0
134.25,48.5
135.0,47.0
135.0,45.0
135.75,44.0
136.75,43.5
136.75,43.0
137.0,42.5
137.0,41.5
136.5,41.0
136.25,41.0
136.25,42.5
136.0,42.0
136.0,41.0
135.0,39.0
135.0,37.5
136.75,36.5
137.5,36.0
137.5,35.0
136.5,34.5
136.5,34.0
136.0,33.0
136.0,32.0
135.75,32.0
135.75,32.0
135.0,32.0
136.25,32.0
136.25,30.5
136.25,29.5
136.25,28.5
135.75,28.0
135.75,28.0
137.5,28.0
138.5,27.5
138.5,26.5
138.5,26.5
138.5,27.5
139.5,29.5
138.25,29.0
138.25,28.0
138.0,26.5
138.0,25.5
138.0,25.5
138.0,26.0
139.0,25.5
139.75,25.5
139.75,26.0
140.5,26.0
140.5,25.5
139.5,24.5
139.5,24.5
139.25,24.0
139.5,23.5
139.5,23.5
139.5,23.0
139.5,22.0
139.0,21.5
139.0,21.5
139.5,22.0
139.5,21.5
139.5,21.0
139.5,20.5
139.5,20.5
139.75,20.0
139.5,20.0
139.5,19.5
140.0,19.5
140.0,19.0
139.75,19.0
139.75,19.0
139.5,18.5
141.0,18.0
141.0,18.0
141.0,17.5
141.0,17.0
140.75,17.0
140.5,17.5
140.5,18.0
140.0,18.0
140.0,18.0
141.75,17.0
141.75,17.0
