FHR_denoised,UC
141.5,8.5
141.5,8.5
141.5,7.5
141.0,7.5
140.75,7.5
140.75,7.5
140.75,7.5
140.75,7.0
140.25,7.5
140.25,7.5
140.5,7.0
140.75,7.0
140.75,8.0
140.75,7.5
140.75,8.0
140.75,8.0
141.25,8.5
141.25,8.5
141.25,8.0
141.25,8.5
141.5,8.5
141.5,9.0
142.0,8.5
142.5,9.0
142.5,9.0
142.5,9.5
142.5,9.5
142.5,10.0
141.75,11.0
141.75,11.0
141.75,11.0
142.25,11.0
142.25,12.0
142.0,12.0
142.0,11.5
142.0,12.5
141.0,13.5
141.0,13.5
140.75,14.0
140.75,14.5
140.75,14.5
140.75,15.5
140.0,15.0
141.5,14.5
141.5,14.5
142.5,14.5
142.5,14.5
141.5,15.0
141.5,15.0
141.0,15.5
141.0,16.0
141.0,15.5
143.0,15.5
142.25,15.5
142.25,14.5
140.75,14.0
140.75,14.5
139.25,15.5
139.25,16.0
139.25,15.0
137.75,15.0
138.75,15.0
138.75,14.5
139.0,14.0
139.0,14.5
139.0,14.5
139.0,15.5
139.0,15.5
138.75,15.0
138.75,16.0
138.75,17.0
138.75,17.0
140.0,17.0
139.5,17.5
139.5,18.0
139.5,19.0
139.0,19.5
139.0,19.0
137.0,18.5
137.5,18.0
137.5,18.0
138.25,19.0
138.25,19.5
137.75,19.5
137.75,19.5
136.75,19.5
136.75,19.5
135.25,20.0
135.25,20.5
134.5,20.5
134.0,20.5
134.0,20.5
133.0,19.5
133.0,19.5
132.75,20.0
132.75,19.5
132.0,19.0
132.0,19.0
131.5,19.0
131.5,19.5
130.5,19.5
130.5,19.0
129.75,19.0
129.75,18.5
129.75,18.0
129.75,18.0
128.5,18.5
128.5,18.0
128.5,18.0
128.5,18.0
129.5,18.0
129.5,18.0
130.5,18.0
130.0,18.0
130.0,18.5
129.5,18.5
129.5,18.5
129.25,19.0
129.25,19.5
129.0,19.0
129.0,19.0
128.75,19.0
128.75,19.0
129.75,19.0
129.75,19.0
129.75,19.0
129.75,19.0
129.75,19.0
130.25,19.5
130.25,20.0
130.25,19.5
130.25,20.0
130.0,20.0
130.0,19.5
128.75,19.5
128.75,19.5
128.75,19.5
128.75,20.0
129.0,19.5
130.0,20.0
130.0,19.5
130.5,19.5
130.5,19.5
130.5,19.5
130.5,20.0
130.75,20.0
130.75,20.0
130.75,20.5
130.75,20.5
131.0,20.0
131.25,19.5
131.25,20.0
131.75,19.5
131.75,20.0
131.75,20.0
131.75,21.0
130.25,21.0
130.25,21.0
128.75,20.5
128.75,20.0
128.25,20.5
128.75,20.5
128.75,20.5
129.0,21.0
129.0,21.0
129.5,20.5
129.5,20.5
128.5,20.5
128.5,20.5
126.75,20.5
126.75,21.0
126.75,21.5
126.75,21.5
124.25,22.0
124.25,20.5
122.75,20.0
122.75,21.0
125.0,20.5
125.0,20.5
125.5,20.0
125.5,20.5
126.25,20.5
126.25,20.0
127.25,20.0
127.25,20.0
128.0,20.0
128.0,20.5
128.0,20.0
128.0,20.0
128.5,20.5
129.5,20.5
129.5,20.5
130.25,21.0
130.25,21.0
130.25,22.0
130.25,21.5
130.0,21.0
130.0,21.0
130.0,21.0
130.0,21.5
131.0,21.5
131.0,21.5
130.5,21.5
130.0,21.5
130.0,22.0
129.75,22.5
129.75,22.0
128.75,21.5
128.75,22.0
129.25,22.0
129.25,21.5
129.25,21.5
129.25,22.0
129.25,22.0
130.0,22.0
130.0,22.5
130.0,22.5
130.0,22.5
129.5,23.0
130.0,23.0
130.0,22.0
132.25,22.5
132.25,22.5
133.0,22.5
133.0,22.5
133.5,22.0
133.5,22.0
133.75,22.0
133.75,22.0
133.75,22.0
133.75,22.0
134.5,22.5
135.0,23.0
135.0,23.0
135.25,22.5
135.25,22.0
134.5,22.5
134.5,22.5
134.5,22.5
134.5,23.0
134.5,22.5
134.5,22.5
134.0,23.0
134.0,23.5
133.0,24.0
133.0,24.0
133.25,24.0
133.25,23.0
133.5,23.0
133.5,23.5
134.0,23.5
134.0,23.5
134.0,23.5
133.75,23.5
133.75,23.5
131.75,23.5
131.75,23.5
131.5,23.0
131.5,23.0
131.75,22.5
131.75,22.0
131.75,22.0
131.75,22.0
131.75,21.5
132.25,21.5
132.25,20.5
132.5,20.5
132.5,20.5
132.0,20.0
132.0,20.0
132.25,20.5
131.5,20.5
131.5,21.0
131.5,21.5
131.5,20.5
127.75,20.5
