FHR_denoised,UC
132.75,63.0
132.75,62.0
134.5,62.0
134.5,61.0
135.75,61.0
135.75,61.0
135.75,61.0
134.5,61.0
134.5,61.0
135.75,61.0
135.75,61.0
135.25,61.0
135.25,61.0
135.75,61.0
134.0,61.0
134.0,60.0
133.25,60.0
133.25,60.0
134.5,60.0
134.5,60.0
135.75,60.0
135.75,60.0
137.0,60.0
133.25,60.0
133.25,60.0
134.0,60.0
134.0,60.0
134.0,59.0
134.0,59.0
133.25,59.0
133.25,59.0
133.25,59.0
134.5,59.0
134.5,59.0
135.25,59.0
135.25,59.0
135.75,59.0
135.75,59.0
135.75,59.0
137.0,60.0
137.0,60.0
134.5,59.0
134.5,59.0
133.25,59.0
133.25,59.0
134.5,59.0
134.5,59.0
134.0,58.0
128.75,58.0
128.75,57.0
131.5,57.0
131.5,58.0
132.75,58.0
132.75,60.0
137.0,60.0
137.0,61.0
135.75,61.0
135.75,61.0
135.75,61.0
135.75,61.0
135.75,61.0
137.0,61.0
137.0,61.0
134.5,60.0
135.25,60.0
135.25,60.0
132.25,60.0
132.25,59.0
131.5,59.0
131.5,58.0
129.25,58.0
129.25,58.0
133.25,58.0
134.5,58.0
134.5,58.0
135.75,58.0
135.75,58.0
132.75,58.0
132.75,58.0
134.0,57.0
134.0,57.0
135.25,57.0
135.25,57.0
135.25,57.0
134.0,57.0
134.0,57.0
134.0,57.0
134.0,58.0
134.5,58.0
134.5,59.0
135.25,59.0
137.0,60.0
137.0,60.0
135.25,60.0
135.25,60.0
134.0,59.0
134.0,59.0
131.0,59.0
134.0,59.0
134.0,59.0
135.75,59.0
135.75,61.0
135.25,61.0
135.25,64.0
135.25,64.0
135.25,63.0
134.0,63.0
135.75,59.0
135.75,59.0
139.0,58.0
139.0,58.0
139.0,57.0
139.0,57.0
140.25,57.0
139.0,57.0
139.0,56.0
140.75,56.0
140.75,56.0
140.75,56.0
140.25,56.0
140.25,56.0
137.5,55.0
137.5,55.0
136.25,56.0
136.25,56.0
135.75,57.0
134.5,57.0
134.5,58.0
131.5,58.0
131.5,57.0
135.25,57.0
135.25,56.0
135.75,56.0
135.75,57.0
136.25,57.0
137.5,59.0
137.5,59.0
136.25,60.0
136.25,60.0
137.0,59.0
137.0,59.0
138.25,57.0
138.25,57.0
138.25,57.0
138.25,57.0
138.25,60.0
135.25,60.0
135.25,60.0
137.5,60.0
138.25,56.0
138.25,56.0
140.75,54.0
140.75,54.0
140.25,55.0
140.75,55.0
140.75,55.0
141.5,55.0
141.5,54.0
139.5,54.0
139.5,54.0
138.25,54.0
139.0,54.0
139.0,54.0
139.0,54.0
139.0,54.0
139.5,54.0
140.75,54.0
140.75,53.0
140.25,53.0
140.25,53.0
138.25,53.0
138.25,54.0
136.25,54.0
