FHR_denoised,UC
147.0,4.0
147.75,5.0
147.75,5.0
149.25,6.0
149.25,6.0
149.25,5.0
148.5,5.0
148.5,4.0
147.75,4.0
147.75,4.0
147.75,4.0
147.75,4.0
147.75,4.0
147.0,4.0
146.25,4.0
146.25,4.0
147.0,4.0
147.0,6.0
146.25,6.0
145.75,5.0
145.75,5.0
145.0,5.0
145.0,5.0
144.25,6.0
145.75,6.0
145.75,7.0
145.75,7.0
146.25,5.0
146.25,5.0
146.25,5.0
146.25,5.0
145.75,6.0
147.0,6.0
147.0,6.0
146.25,6.0
146.25,5.0
147.75,5.0
147.75,6.0
147.75,6.0
147.75,6.0
147.75,6.0
148.5,5.0
147.75,5.0
147.75,5.0
147.75,5.0
147.0,5.0
147.0,5.0
147.75,5.0
147.75,5.0
149.25,5.0
147.75,5.0
147.75,5.0
147.75,5.0
148.5,5.0
148.5,5.0
148.5,5.0
148.5,5.0
147.75,6.0
147.75,6.0
147.75,6.0
147.75,6.0
147.75,6.0
147.75,6.0
149.25,7.0
149.25,7.0
148.5,7.0
150.0,7.0
150.0,6.0
150.75,6.0
150.75,6.0
149.25,6.0
150.0,6.0
150.0,6.0
148.5,7.0
147.75,7.0
147.75,7.0
148.5,7.0
148.5,8.0
147.75,8.0
147.0,7.0
147.0,7.0
147.75,7.0
147.75,7.0
147.0,8.0
147.75,8.0
147.75,8.0
147.0,8.0
148.5,7.0
148.5,7.0
149.25,6.0
149.25,6.0
149.25,7.0
148.5,7.0
148.5,6.0
149.25,6.0
149.25,6.0
150.0,6.0
149.25,7.0
149.25,7.0
147.75,7.0
147.75,7.0
147.75,6.0
147.75,6.0
147.75,5.0
147.0,5.0
148.5,6.0
148.5,6.0
147.0,7.0
148.5,7.0
148.5,8.0
146.25,8.0
146.25,10.0
146.25,10.0
147.0,10.0
147.0,10.0
146.25,10.0
146.25,10.0
147.75,9.0
148.5,9.0
148.5,8.0
147.75,8.0
147.75,8.0
148.5,8.0
148.5,7.0
148.5,7.0
147.0,7.0
146.25,7.0
146.25,9.0
146.25,9.0
146.25,11.0
145.75,11.0
145.0,15.0
145.0,15.0
145.75,17.0
145.75,17.0
146.25,15.0
145.75,15.0
145.75,12.0
146.25,12.0
146.25,9.0
146.25,9.0
146.25,7.0
146.25,7.0
147.75,6.0
146.25,6.0
146.25,6.0
146.25,6.0
146.25,6.0
146.25,6.0
146.25,7.0
146.25,7.0
145.0,8.0
145.0,8.0
145.0,7.0
144.25,7.0
144.25,8.0
143.5,8.0
143.5,8.0
143.5,8.0
142.25,7.0
142.25,7.0
144.25,6.0
144.25,6.0
142.75,5.0
141.5,5.0
141.5,6.0
141.5,6.0
141.5,7.0
142.75,7.0
142.75,7.0
142.75,7.0
144.25,6.0
144.25,6.0
142.75,7.0
142.75,7.0
143.5,7.0
143.5,7.0
143.5,7.0
143.5,7.0
143.5,7.0
144.25,7.0
142.75,7.0
142.75,7.0
144.25,6.0
144.25,6.0
142.25,5.0
143.5,5.0
143.5,4.0
142.25,4.0
142.25,5.0
143.5,5.0
143.5,5.0
143.5,5.0
142.75,5.0
142.75,5.0
144.25,3.0
144.25,3.0
144.25,3.0
145.0,3.0
145.0,3.0
145.0,3.0
144.25,5.0
144.25,5.0
145.75,5.0
145.75,5.0
143.5,6.0
144.25,6.0
144.25,6.0
143.5,6.0
143.5,6.0
145.0,6.0
145.75,5.0
145.75,5.0
145.75,5.0
145.75,5.0
145.0,6.0
144.25,6.0
144.25,6.0
145.75,6.0
145.0,6.0
145.0,6.0
