FHR_denoised,UC
126.5,22.0
126.5,22.5
126.5,23.5
126.5,24.0
128.0,24.0
128.0,23.5
128.25,22.0
128.25,22.0
128.5,22.0
128.5,22.0
128.0,22.0
128.0,21.5
127.75,21.0
126.75,20.5
126.75,20.5
126.25,21.5
126.25,22.5
127.5,23.0
127.5,22.5
127.5,21.5
127.5,21.0
127.5,21.5
127.5,21.5
127.5,21.5
127.5,21.5
127.5,21.5
127.0,22.5
127.0,23.0
128.75,23.0
128.75,21.5
129.25,21.5
129.25,21.0
129.5,21.0
129.5,21.0
129.5,22.0
129.75,23.5
129.75,23.5
129.75,25.5
129.75,26.5
129.75,28.5
129.75,30.0
129.75,30.0
129.75,33.5
129.75,35.0
0.0,36.0
0.0,37.0
0.0,37.0
0.0,39.0
0.0,39.5
0.0,39.0
0.0,40.0
0.0,41.5
0.0,41.5
0.0,42.5
0.0,42.5
0.0,42.5
0.0,43.0
0.0,43.0
0.0,43.0
0.0,43.5
0.0,43.5
0.0,44.0
0.0,44.0
0.0,44.5
0.0,44.0
0.0,44.0
0.0,44.0
0.0,44.0
0.0,44.0
0.0,45.0
0.0,44.5
0.0,44.5
0.0,44.5
0.0,44.5
0.0,44.0
0.0,44.5
0.0,44.0
0.0,44.0
0.0,44.0
0.0,44.0
0.0,44.0
0.0,43.5
0.0,44.0
0.0,44.0
0.0,44.0
0.0,44.0
0.0,43.5
0.0,43.5
0.0,42.5
0.0,42.0
0.0,41.0
0.0,40.5
0.0,40.5
0.0,40.0
0.0,40.0
0.0,39.0
0.0,38.0
0.0,37.0
0.0,35.5
0.0,35.0
0.0,35.0
0.0,34.5
0.0,33.0
0.0,31.5
0.0,30.5
0.0,30.5
0.0,31.0
0.0,33.0
0.0,34.0
0.0,34.5
0.0,34.5
0.0,36.0
0.0,35.0
0.0,34.5
0.0,35.0
0.0,35.0
0.0,34.0
0.0,34.0
0.0,33.5
0.0,32.5
0.0,31.0
0.0,32.0
0.0,34.0
0.0,35.5
0.0,35.5
0.0,34.0
0.0,34.0
